,Cruise,Station,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],Operator's Cruise Name,CTDPRS [dbar],Cast Identifier,Sampling Device,Bottle Number,BODC Bottle Number,DEPTH [m],CTDTMP [deg C],CTDSAL [pss-78],OXYGEN [umol/kg],CTDOXY [umol/kg],PHSPHT [umol/kg],SILCAT [umol/kg],NITRAT [umol/kg],NITRIT [umol/kg],TALK [umol/kg],DIC [umol/kg],H2O_2_D_DELTA_BOTTLE [per mil],H2O_18_D_DELTA_BOTTLE [per mil],Al_D_CONC_BOTTLE [nmol/kg],STANDARD_DEV,Ba_D_CONC_BOTTLE [nmol/kg],Cd_D_CONC_BOTTLE [nmol/kg],Fe_D_CONC_BOTTLE [nmol/kg],Fe_D_CONC_BOTTLE_FIA [nmol/kg],STANDARD_DEV.1,Mn_D_CONC_BOTTLE [nmol/kg],STANDARD_DEV.2,Mo_D_CONC_BOTTLE [nmol/kg],Ni_D_CONC_BOTTLE [nmol/kg],Pb_D_CONC_BOTTLE [pmol/kg],U_D_CONC_BOTTLE [nmol/kg],Zn_D_CONC_BOTTLE [nmol/kg],Y_D_CONC_BOTTLE [pmol/kg],La_D_CONC_BOTTLE [pmol/kg],Pa_231_D_CONC_BOTTLE [uBq/kg],STANDARD_DEV.3,Th_230_D_CONC_BOTTLE [uBq/kg],STANDARD_DEV.4,Th_232_D_CONC_BOTTLE [pmol/kg],STANDARD_DEV.5,Th_234_D_CONC_BOTTLE [mBq/kg],STANDARD_DEV.6
75,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,150.3,02_04_UCC,UCCTD,19,637781,149,3.867,34.070999,0,297.3,1.74,11.16,25.31,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,151.3,02_02_ROS,CTD,19,637709,150,3.867,34.047001,292,295.1,1.76,10.53,25.57,0.05,2274.4,2141.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,151.3,02_01_UCC,UCCTD,19,637637,150,3.878,34.037998,0,296.1,1.77,10.47,25.79,0.05,0,0,-3.82,-0.46,0.79024,0.01951,65.2888,0.5463,0.11,0.1561,0.00976,0.17561,0.00195,130.30099,5.4,10.18,12.042,1.05,121.77,13.94,0,0,0,0,0,0,43.2195,1.0439
78,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,151.3,02_03_ISP,SAP,0,884861,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,200.8,02_01_UCC,UCCTD,18,637634,199,3.508,34.058998,0,296.8,1.78,13.06,26.1,0.03,0,0,-1.43,-0.2,0.80976,0.01951,63.2351,0.5322,0.17,0.11707,0,0.16585,0.00195,127.8,5.51,11.07,12.1571,1.45,122.23,14.44,0,0,0,0,0,0,47.5317,0.99512
80,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,201.8,02_04_UCC,UCCTD,18,637778,200,3.276,34.049999,0,296.4,1.8,14.11,26.38,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,203.8,02_02_ROS,CTD,18,637706,202,3.501,34.057999,0,296.1,1.78,12.95,26.02,0.04,2276.4,2146.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,250.3,02_01_UCC,UCCTD,17,637631,248,3.295,34.062,0,292.3,1.82,14.95,26.64,0.02,0,0,-1.6,-0.28,1.96098,0.01951,63.9317,0.5268,0.17,0.17561,0.00976,0.14634,0.00293,125.574,5.47,10.75,12.042,1.88,122.52,14.63,0,0,0,0,0,0,42.1659,0.79024
83,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,252.3,02_02_ROS,CTD,17,637703,250,3.135,34.048,0,294.5,1.84,15.28,26.88,0.03,2277.1,2149.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43093,0.15444,3.70732,0.12195,0.08632,0.00083,0,0
84,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,300.8,02_01_UCC,UCCTD,16,637628,298,2.993,34.053001,0,289.2,1.88,17.07,27.38,0.02,0,0,-2.36,-0.26,0.53658,0.01951,65.6937,0.5553,0.18,0.12683,0,0.13658,0.0039,124.343,5.78,9.91,11.8946,1.79,124.12,14.79,0,0,0,0,0,0,40.6732,0.91707
85,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,304.8,02_02_ROS,CTD,16,637700,302,2.874,34.049,0,289.5,1.89,17.6,27.62,0.03,2279,2154.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,305.8,02_04_UCC,UCCTD,17,637775,303,2.808,34.063999,0,283.2,1.92,19.64,28.07,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,403.8,02_01_UCC,UCCTD,15,637625,400,2.895,34.113998,0,265.2,1.99,24.04,29.37,0.02,0,0,-2.74,-0.25,0.98537,0.02927,63.1356,0.6167,0.24,0.20488,0.00976,0.11707,0.00293,125.187,5.93,10.34,12.0624,2.24,130.59,16.23,0,0,0,0,0,0,42.4585,0.9561
88,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,405.8,02_02_ROS,CTD,15,637697,402,3.034,34.148998,0,253.7,2.04,26.12,29.77,0.03,2288.1,2175.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,501.9,02_01_UCC,UCCTD,14,637622,497,3.034,34.207001,0,234.6,2.12,31.69,31.18,0.01,0,0,-2.72,-0.21,1.14146,0.02927,68.3288,0.6615,0.35,0.33171,0.00976,0.12683,0.00488,125.411,6.1,11.1,12.3083,2.73,131.44,16.34,0,0,0,0,0,0,44.3512,0.90732
90,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,503.9,02_04_UCC,UCCTD,16,637772,499,3.007,34.230999,0,228.9,2.15,34.14,31.55,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,504.9,02_05_ROS,CTD,9,637823,500,2.876,34.212002,0,235.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,504.9,02_05_ROS,CTD,12,637832,500,2.866,34.212002,0,235.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,504.9,02_05_ROS,CTD,5,637811,500,2.886,34.212002,0,235.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,504.9,02_05_ROS,CTD,11,637829,500,2.87,34.210999,0,235.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,505.9,02_02_ROS,CTD,14,637694,501,2.968,34.227001,0,229.3,2.17,34.12,31.6,0.02,2296.2,2193.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22761,0.21951,4.748,0.13005,0.08632,0.00083,0,0
96,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,505.9,02_05_ROS,CTD,8,637820,501,2.881,34.212002,0,235.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,505.9,02_05_ROS,CTD,14,637838,501,2.867,34.210999,0,235.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,505.9,02_05_ROS,CTD,6,637814,501,2.886,34.213001,0,235.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,505.9,02_05_ROS,CTD,4,637808,501,2.886,34.212002,0,235.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,506.9,02_05_ROS,CTD,3,637805,502,2.877,34.213001,0,234.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,506.9,02_05_ROS,CTD,13,637835,502,2.864,34.212002,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,506.9,02_05_ROS,CTD,10,637826,502,2.873,34.212002,0,235.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,506.9,02_05_ROS,CTD,7,637817,502,2.877,34.212002,0,235.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,753.7,02_01_UCC,UCCTD,13,637619,746,2.895,34.372002,0,195.1,2.31,49.82,33.63,0.01,0,0,-2.93,-0.23,1.74634,0.01951,76.442,0.7783,0,0.60488,0.01951,0.13658,0.00098,126.163,0,0,12.001,0,0,0,0,0,0,0,0,0,41.1122,0.70244
105,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,757.8,02_02_ROS,CTD,13,637691,750,2.881,34.379002,0,193.2,2.31,51.04,33.77,0.02,2313.2,2221.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,758.8,02_04_UCC,UCCTD,15,637769,751,2.822,34.384998,0,191.7,2.32,52.72,33.9,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,1013,02_02_ROS,CTD,12,637688,1002,2.723,34.521,0,175.7,2.35,63.09,33.99,0.01,2328.6,2240.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67483,0.33337,7.252,0.12195,0.10363,0.00176,0,0
108,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,1014,02_04_UCC,UCCTD,14,637766,1003,2.756,34.528,0,177.3,2.32,62.37,33.77,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,1014,02_01_UCC,UCCTD,12,637616,1003,2.756,34.513,0,177.5,2.34,61.96,34.03,0.01,0,0,-0.34,0.01,1.6878,0.02927,81.1307,0.7456,0.64,0.63415,0.00976,0.13658,0.0039,129.539,6.71,8.91,12.2341,4.54,145.78,20.4,0,0,0,0,0,0,42.8,0.8
110,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,1266.5,02_02_ROS,CTD,11,637685,1252,2.639,34.619999,175.5,173.9,2.28,68.7,32.97,0.02,2337.1,2243.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,1267.6,02_01_UCC,UCCTD,11,637613,1253,2.763,34.625,0,177.7,2.23,63.95,32.59,0,0,0,-0.8,0.04,2.39024,0.01951,80.2429,0.7001,0.65,0.61463,0.01951,0.12683,0.00488,125.116,6.52,9.81,11.9561,4.4,150.17,21.44,0,0,0,0,0,0,38.4976,0.71219
112,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,1271.6,02_04_UCC,UCCTD,12,637760,1257,2.723,34.633999,0,178.2,2.21,65.96,32.51,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,1274.7,02_04_UCC,UCCTD,13,637763,1260,2.716,34.633999,0,177.7,2.23,65.83,32.49,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,1520.4,02_02_ROS,CTD,10,637682,1502,2.478,34.679001,0,176.4,2.23,74.22,32.24,0.01,2343,2246.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34146,0.38215,9.07317,0.13824,0.10363,0.00176,0,0
115,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,1522.4,02_01_UCC,UCCTD,10,637610,1504,2.571,34.687,0,179.6,2.18,70.97,31.89,0,0,0,-0.7,-0.01,2.02927,0.01951,79.9805,0.6899,0.58,0.57561,0.01951,0.11707,0.00293,123.743,6.35,9.17,12.3376,4.67,155.52,22.8,0,0,0,0,0,0,40.3805,0.73171
116,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,2027.9,02_04_UCC,UCCTD,11,637757,2001,2.525,34.799,0,203.7,1.89,63.77,27.77,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,2027.9,02_02_ROS,CTD,9,637679,2001,2.394,34.772999,0,195.1,2,70.97,29.17,0,2345.4,2246.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73171,0.42273,11.0081,0.16263,0.13814,0.00176,0,0
118,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,2034,02_01_UCC,UCCTD,9,637607,2007,2.122,34.727001,0,182.9,2.17,84.92,31.47,0,0,0,-1.21,-0.01,2.02927,0.05854,88.7259,0.6826,0.56,0.59512,0.00976,0.10732,0.00488,123.946,6.71,7.41,12.2185,5.42,165.67999,25.64,0,0,0,0,0,0,40.2439,0.73171
119,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,2541.7,02_02_ROS,CTD,8,637676,2505,1.945,34.778,0,202.9,1.99,80.38,28.98,0,2350.6,2235.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,2545.8,02_01_UCC,UCCTD,8,637604,2509,1.75,34.744999,0,194.2,2.12,92.09,30.92,0,0,0,-1.68,-0.13,2.34146,0.03902,92.7746,0.6635,0.57,0.62439,0.00976,0.09756,0.00293,125.93,6.46,6.13,12.0956,5.54,170.71001,28.58,0,0,0,0,0,0,42.8488,0.75122
121,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,3050.6,02_02_ROS,CTD,7,637673,3003,1.318,34.728001,0,198.6,2.18,103.87,31.5,0,2358,2252.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18702,0.45532,12.1139,0.17073,0.12093,0.00176,0,0
122,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,3051.6,02_04_UCC,UCCTD,9,637751,3004,1.353,34.734001,0,200.8,2.12,101.79,31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,3051.6,02_01_UCC,UCCTD,7,637601,3004,1.28,34.726002,0,199.4,2.18,103.77,31.58,0.01,0,0,-2.83,-0.29,2.17561,0.00976,93.6985,0.6933,0.66,0.70244,0.01951,0.09756,0.00195,122.462,6.76,5.28,11.9639,6.22,182.50999,32.99,0,0,0,0,0,0,40.8488,1.32683
124,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,3054.7,02_04_UCC,UCCTD,10,637754,3007,1.343,34.731998,0,200.9,2.13,101.25,31.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,3559.6,02_05_ROS,CTD,2,637802,3500,1.005,34.710999,0,205.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,3561.6,02_05_ROS,CTD,1,637799,3502,1.005,34.710999,0,205.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,3563.7,02_01_UCC,UCCTD,6,637598,3504,0.923,34.707001,0,205.2,2.18,103.95,31.51,0.01,0,0,-1.37,-0.09,1.64878,0.05854,97.5493,0.7024,0.66,0.72195,0.01951,0.09756,0.00293,125.105,7.37,5.22,12.2468,6.8,184.99001,35.31,0,0,0,0,0,0,39.4341,0.80976
128,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,3564.7,02_02_ROS,CTD,6,637670,3505,0.956,34.709999,206.3,205,2.22,111.58,32.04,0,2358.7,2253.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,4073.9,02_04_UCC,UCCTD,8,637748,4001,0.6,34.689999,0,212.4,2.22,118.59,32.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,4073.9,02_01_UCC,UCCTD,5,637595,4001,0.54,34.687,0,213.4,2.26,119.73,32.64,0.01,0,0,-2.01,-0.24,2.0878,0.05854,103.808,0.7175,0.6,0.63415,0.00976,0.10732,0.00195,124.12,7,4.79,12.4517,6.93,192.33,39.01,0,0,0,0,0,0,41.3756,0.80976
131,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,4073.9,02_02_ROS,CTD,5,637667,4001,0.581,34.689999,0,212.8,2.27,118.61,32.55,0,2365.5,2256.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07317,0.44712,14.4227,0.17073,0.18995,0.00176,0,0
132,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,4586.3,02_01_UCC,UCCTD,4,637592,4499,0.354,34.675999,0,218.4,2.28,123.96,32.96,0.01,0,0,-2.08,-0.26,2.84878,0.06829,105.286,0.7279,0.62,0.66342,0.01951,0.11707,0.00098,125.634,7.01,5.58,12.2839,6.91,202.31,42.7,0,0,0,0,0,0,41.1122,0.79024
133,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,4588.3,02_02_ROS,CTD,4,637664,4501,0.376,34.679001,0,218.1,2.3,122.62,32.77,0.01,2362.9,2258.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,4588.3,02_04_UCC,UCCTD,7,637745,4501,0.378,34.678001,0,218.5,2.26,122.66,32.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,5102.9,02_01_UCC,UCCTD,3,637589,5000,0.323,34.672001,0,221.8,2.29,124.84,32.97,0.01,0,0,-2.86,-0.33,3.38537,0.02927,104.823,0.7391,0.59,0.69268,0.01951,0.12683,0.00293,123.102,7.05,5.95,12.202,6.97,208.77,45.46,0,0,0,0,0,0,50.6829,1.17073
136,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,5102.9,02_04_UCC,UCCTD,6,637742,5000,0.327,34.672001,0,221.4,2.28,125.01,32.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,5103.9,02_02_ROS,CTD,3,637661,5001,0.326,34.674,0,221.8,2.31,124.39,32.82,0.01,2363,2259.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65044,0.41463,15.252,0.20322,0.27637,0.00259,0,0
138,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,5616.5,02_01_UCC,UCCTD,2,637586,5497,0.345,34.668999,214.8,224.4,2.3,125.35,32.96,0.01,0,0,-2.95,-0.38,3.50244,0.01951,106.621,0.7344,0.63,0.6439,0.00976,0.11707,0.0039,124.261,7.04,5.3,12.1649,7.04,209.03999,45.52,0,0,0,0,0,0,39.0732,0.83902
139,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,5617.5,02_04_UCC,UCCTD,5,637739,5498,0.346,34.669998,0,223.4,2.28,126.08,32.99,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,5619.6,02_02_ROS,CTD,2,637658,5500,0.347,34.671001,0,224.4,2.31,125.19,32.98,0.01,2362.7,2259.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2602,0.40654,14.748,0.20322,0.31088,0.00342,0,0
141,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,5874.2,02_04_UCC,UCCTD,4,637736,5746,0.364,34.668999,0,224.9,2.28,126.05,33,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,5876.3,02_04_UCC,UCCTD,3,637733,5748,0.364,34.667999,0,225.1,2.29,126.29,32.94,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,5927.1,02_01_UCC,UCCTD,1,637583,5797,0.37,34.667999,0,224.8,2.31,125.74,33.02,0.01,0,0,-3.17,-0.47,3.08293,0.05854,107.104,0.7129,0.58,0.65366,0.01951,0.11707,0.00195,122.249,6.99,6.9,12.1317,6.87,204.41,44.12,0,0,0,0,0,0,40.7317,0.91707
144,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,5928.1,02_04_UCC,UCCTD,2,637730,5798,0.368,34.668999,0,225,2.29,127.09,32.97,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,5931.2,02_04_UCC,UCCTD,1,637727,5801,0.368,34.667999,0,224.6,2.28,126.97,32.99,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,GA02,2,2011-03-06T23:17:05.000,311.26529,-48.8942,5900,JC057,5931.2,02_02_ROS,CTD,1,637655,5801,0.373,34.669998,0,225.2,2.31,125.12,32.96,0.01,2364.1,2263.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5041,0.39834,16.8618,0.21951,0.34539,0.00342,0,0
147,GA02,3,2011-03-08T01:17:59.000,312.80042,-46.92,5733,JC057,10.1,03_02_ROS,CTD,24,638012,10,17.166,34.620998,0,242.6,0.18,0.28,0.02,0.04,2305.2,2033.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,GA02,3,2011-03-08T01:17:59.000,312.80042,-46.92,5733,JC057,10.1,03_01_UCC,UCCTD,24,637940,10,17.039,34.620998,241.9,244.2,0.18,0.32,0.21,0.04,0,0,0.94,0.12,1.77561,0.00976,46.9873,0.0183,0.07,0.04878,0.00976,0.97561,0.00878,126.356,3.64,11.42,12.44,0.4,100.03,11.09,0,0,0,0,0,0,21.4829,0.53658
149,GA02,3,2011-03-08T01:17:59.000,312.80042,-46.92,5733,JC057,25.2,03_02_ROS,CTD,23,638009,25,16.816,34.736,0,241.1,0.2,0.34,0.26,0.08,2310.8,2038.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65044,0.04878,0.32517,0.04878,0.10363,0.00083,0,0
150,GA02,3,2011-03-08T01:17:59.000,312.80042,-46.92,5733,JC057,26.2,03_01_UCC,UCCTD,23,637937,26,16.917,34.674999,0,242,0.18,0.41,0.35,0.06,0,0,1.48,0.09,2.30244,0.04878,46.9024,0.0098,0.05,0.01951,0,0.98537,0.0078,129.67101,3.62,12.68,12.1854,0.41,102.02,11.47,0,0,0,0,0,0,20.5561,0.52683
151,GA02,3,2011-03-08T01:17:59.000,312.80042,-46.92,5733,JC057,49.4,03_01_UCC,UCCTD,22,637934,49,14.264,35.074001,0,225.6,0.52,1.43,5.96,0.05,0,0,2.58,0.42,3.87317,0.05854,48.5502,0.0301,0.19,0.13658,0.00976,2.03902,0.02537,131.73599,3.49,16.31,12.4517,0.27,109.24,13.79,0,0,0,0,0,0,39.7756,0.73171
152,GA02,3,2011-03-08T01:17:59.000,312.80042,-46.92,5733,JC057,51.4,03_02_ROS,CTD,22,638006,51,14.844,35.438999,0,214.1,0.52,1.88,5.9,0.05,2336.2,2106.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
