sampleid,norm_cnt,cnt_norm_cnt
S0003,3.536541789579738E-7,1143
S0003,1.661507369066707E-6,15
S0003,7.96595711273711E-7,113
S0003,5.325466342619624E-7,377
S0003,9.789834010507793E-7,49
S0003,4.412256899380435E-6,2
S0003,3.7275086912452747E-6,1
S0003,8.156606265814184E-7,112
S0003,9.570587484469155E-7,69
S0003,8.439402509545179E-7,96
S0003,6.383569142197389E-7,247
S0003,1.107036082200881E-6,30
S0003,5.226964280196468E-7,379
S0003,8.096234034006444E-7,133
S0003,8.372675305968202E-7,95
S0003,9.637314688046133E-7,60
S0003,2.4784389900019726E-8,93
S0003,6.361326741005064E-7,214
S0003,2.418702255371156E-6,3
S0003,5.957786033658588E-7,265
S0003,1.009805014131573E-6,56
S0003,7.883342479737044E-7,96
S0003,9.678622004546165E-7,63
S0003,1.0695417487623897E-6,52
S0003,9.923288417661745E-7,69
S0003,1.204584898858651E-6,26
S0003,1.5750797530050999E-6,7
S0003,1.2811623086779427E-6,13
S0003,1.4066730011203505E-6,19
S0003,2.1298687884593875E-6,4
S0003,7.705403270198441E-7,139
S0003,3.630595371764428E-6,1
S0003,1.6932822279128861E-6,7
S0003,7.867455050313954E-7,90
S0003,3.27789443857184E-6,1
S0003,1.0056742824815696E-6,41
S0003,1.1353157065739806E-6,30
S0003,1.3088064358741187E-6,27
S0003,1.0924196471316388E-6,48
S0003,4.57271993655364E-6,1
S0003,1.2493874498317636E-6,21
S0003,2.24743576619025E-6,5
S0003,1.2112576192163488E-6,31
S0003,3.5781668546682325E-6,1
S0003,1.4889698855319542E-6,17
S0003,1.500091086128117E-6,18
S0003,2.231548336767161E-6,7
S0003,2.1235138166901517E-6,8
S0003,4.410985905026588E-6,3
S0003,1.0816161951239378E-6,35
S0003,2.0771225227747304E-6,5
S0003,1.2217433226355878E-6,32
S0003,3.754517321264527E-6,1
S0003,2.196278243447902E-6,2
S0003,2.0675900651208764E-6,4
S0003,2.3821611676980497E-6,3
S0003,1.216659345220199E-6,28
S0003,1.3437587806049157E-6,10
S0003,3.1987750400448536E-6,2
S0003,2.5712215778328158E-6,4
S0003,3.086927536906303E-6,2
S0003,4.038266810760906E-6,1
S0003,1.329460094124135E-6,19
S0003,1.3513847467279986E-6,12
S0003,1.280844560089481E-6,18
S0003,1.3472540150779954E-6,22
S0003,1.7336362986475338E-6,8
S0003,1.4724469589319412E-6,14
S0003,2.1670453733094172E-6,4
S0003,1.8308673667168418E-6,4
S0003,2.162596893070952E-6,3
S0003,3.510486405325871E-6,2
S0003,1.5970044056089634E-6,9
S0003,1.8607357340322502E-6,4
S0003,1.6878805019090358E-6,8
S0003,2.4971861567212182E-6,1
S0003,1.7933730332783504E-6,4
S0003,1.7959150219860448E-6,4
S0003,1.2900592691548729E-6,17
S0003,1.6465731854090028E-6,8
S0003,4.3963694699573455E-6,1
S0003,2.307172500821067E-6,6
S0003,5.868180931712363E-6,1
S0003,2.8778489656984446E-6,1
S0003,4.344258701449612E-6,1
S0003,2.1857925400286627E-6,2
S0003,3.948026211637758E-6,1
S0003,3.2734459583333747E-6,1
S0003,2.313527472590303E-6,2
S0003,2.1683163676632643E-6,3
S0003,4.772266050107645E-6,1
S0003,5.6765785328699025E-6,1
S0003,2.8060377847060796E-6,2
S0003,2.0358152062746974E-6,7
S0003,4.802452166011515E-6,1
S0003,8.54076430926449E-6,1
S0003,2.2042219581594466E-6,1
S0003,3.307762805887248E-6,1
S0003,2.4568320859865708E-6,2
S0003,2.915025550548474E-6,1
S0003,2.051384887109325E-6,2
S0003,2.1873812829709717E-6,3
S0003,1.7949617762206595E-6,6
S0003,2.133681771520929E-6,2
S0003,2.70149849910215E-6,1
S0003,1.6640493577744014E-6,6
S0003,4.1056295115148064E-6,1
S0003,4.679801210865263E-6,1
S0003,4.742079934203774E-6,1
S0003,2.6630509198982733E-6,1
S0003,2.5604181258251148E-6,3
S0003,3.236587122071807E-6,2
S0003,1.4127102243011245E-6,9
S0003,1.778756598209108E-6,8
S0003,2.262052201259493E-6,2
S0003,2.629687318109785E-6,3
S0003,3.45170291646044E-6,1
S0003,2.3812079219326646E-6,2
S0003,6.9625070703747725E-6,1
S0003,2.897867126771537E-6,1
S0003,5.221880302781079E-6,1
S0003,2.9900142174254566E-6,2
S0003,1.847390293316855E-6,2
S0003,2.770132194209897E-6,2
S0003,3.4088068570180978E-6,1
S0003,2.633500301171327E-6,4
S0003,2.2089881869863738E-6,4
S0003,3.0424427345216525E-6,1
S0003,2.669405891667509E-6,2
S0003,4.080527373026324E-6,1
S0003,2.409487546305764E-6,2
S0003,3.271539466802604E-6,2
S0003,3.3579670828642113E-6,1
S0003,2.6980032646290704E-6,1
S0003,2.4565143373981092E-6,2
S0003,3.508897662383562E-6,1
S0003,2.5699505834789687E-6,2
S0003,3.043078231698576E-6,1
S0003,3.3131645318910986E-6,1
S0003,3.105039206448625E-6,2
S0003,6.8182492112131195E-6,1
S0003,3.4218345491450314E-6,1
S0003,4.297231910357267E-6,1
S0003,3.3207904980141815E-6,4
S0003,2.790468103871452E-6,2
S0003,2.9703138049408256E-6,1
S0003,2.22074488475946E-6,1
S0003,3.1762148902640665E-6,1
S0003,2.9630055874062047E-6,1
S0003,4.1656839947340844E-6,1
S0003,2.0980939296132084E-6,1
S0003,3.6328196118836606E-6,1
S0003,7.943714711544784E-8,4795
S0003,4.305493373657273E-7,704
S0003,3.5842040778490064E-7,1057
S0003,3.9369050110415953E-7,829
S0003,1.728552321232145E-7,4914
S0003,1.0231504548469682E-7,5931
S0003,5.849751513581579E-7,270
S0003,4.3944629784265743E-7,660
S0003,4.419882865503518E-7,589
S0003,7.305040048736583E-7,150
S0003,1.7412622647706167E-7,4814
S0003,1.909669016655366E-7,4312
S0003,2.0018161073092855E-7,4016
S0003,3.263278003502597E-7,1360
S0003,7.244667816928843E-7,126
S0003,9.627782230392278E-8,5991
S0003,6.142080214966427E-7,255
S0003,2.062188339117026E-7,3706
S0003,3.349070122387281E-7,1278
S0003,2.8946896408869193E-7,1803
S0003,5.242851709619557E-7,364
S0003,4.4325928090419893E-7,544
S0003,1.1512031359970701E-6,33
S0003,5.935543632466263E-7,295
S0003,9.306856156045869E-7,69
S0003,1.3488427580203044E-6,23
S0003,4.566047216195942E-7,575
S0003,1.1763052744855516E-6,38
S0003,1.9516118303323224E-6,4
S0003,8.264640785891193E-7,101
S0003,7.543351490082927E-7,131
S0003,7.174763127467249E-7,143
S0003,5.80208922531231E-7,290
S0003,7.985022028044817E-7,113
S0003,5.414435947388925E-7,352
S0003,5.913301231273937E-7,295
S0003,8.172493695237274E-7,116
S0003,1.366001181797241E-6,15
S0003,4.966410437657799E-7,435
S0003,4.680436708042187E-7,497
S0003,5.789379281773839E-7,305
S0003,8.931912821660955E-7,76
S0003,1.4629145012780875E-6,19
S0003,6.704495216543798E-7,190
S0003,1.7110761488667465E-6,14
S0003,6.491603662274398E-7,216
S0003,5.490695608619755E-7,328
S0003,1.0533365707508384E-6,48
S0003,7.181118099236485E-7,158
S0003,1.2547891758356141E-6,26
S0003,9.742171722238523E-7,56
S0003,9.221064037161186E-7,85
S0003,7.37176725231356E-7,143
S0003,1.8118024514091343E-6,11
S0003,1.1381754438701368E-6,39
S0003,2.325919667540313E-6,4
S0003,1.7511124710129322E-6,5
S0003,2.2976400431672135E-6,1
S0003,1.247163209712531E-6,26
S0003,9.729461778700053E-7,72
S0003,1.1670905654201597E-6,26
S0003,2.079029014305501E-6,5
S0003,1.2871995318587167E-6,23
S0003,1.2239675627548204E-6,25
S0003,1.5429871455704588E-6,11
S0003,1.9188837257207582E-6,5
S0003,1.3103951788164276E-6,21
S0003,1.603677125966661E-6,16
S0003,1.4454383289126889E-6,15
S0003,1.4689517244588615E-6,19
S0003,1.7320475557052247E-6,3
S0003,2.0266004972093054E-6,4
S0003,1.4495690605626923E-6,14
S0003,2.5442129478135635E-6,3
S0003,2.235361319828702E-6,2
S0003,2.936632454563876E-6,2
S0003,2.4234684841980827E-6,2
S0003,1.3574219699087726E-6,22
S0003,8.58874434612222E-7,81
S0003,1.3345440715395238E-6,13
S0003,1.0558785594585328E-6,47
S0003,2.519110809325082E-6,2
S0003,1.4886521369434925E-6,11
S0003,1.4406721000857621E-6,10
S0003,1.0971858759585655E-6,43
S0003,3.5467097444105154E-6,2
S0003,3.3303229556680355E-6,1
S0003,2.205492952513294E-6,4
S0003,3.7735822365722344E-6,1
S0003,1.8124379485860579E-6,4
S0003,1.8172041774129848E-6,11
S0003,2.049796144167016E-6,4
S0003,1.5827057191281828E-6,12
S0003,2.6919660414482966E-6,2
S0003,1.5537905975781598E-6,16
S0003,2.888652417706145E-6,2
S0003,4.481526091665106E-6,1
S0003,3.8784392707646255E-6,1
S0003,1.6684978380128664E-6,8
S0003,2.054562372993943E-6,3
S0003,1.8543807622630144E-6,5
S0003,3.266773237975677E-6,1
S0003,3.373536763698839E-6,1
S0003,3.216568960998714E-6,1
S0003,3.566727905483608E-6,2
S0003,3.6563330074298332E-6,1
S0003,3.3404909104988125E-6,1
S0003,2.669723640255971E-6,4
S0003,2.833999660490717E-6,2
S0003,3.2124382293487108E-6,1
S0003,1.7488882308936998E-6,5
S0003,2.0952341923170523E-6,2
S0003,2.1359060116401617E-6,3
S0003,1.6427602023474614E-6,10
S0003,2.0488428984016306E-6,5
S0003,6.896733112563181E-6,1
S0003,3.143486785652502E-6,2
S0003,2.2290063480594663E-6,6
S0003,4.743986425734545E-6,1
S0003,1.8362690927206923E-6,6
S0003,3.0754885877216787E-6,2
S0003,3.720835970887577E-6,1
S0003,3.6569685046067568E-6,3
S0003,3.2067187547563985E-6,1
S0003,2.3008175290518312E-6,3
S0003,2.273808899032579E-6,4
S0003,2.25442623513641E-6,2
S0003,2.3920113739403656E-6,2
S0003,1.4664097357511671E-6,13
S0003,1.3167501505856634E-6,20
S0003,2.1667276247209553E-6,1
S0003,2.8695875023984377E-6,2
S0003,2.432365444675013E-6,1
S0003,2.898184875359999E-6,1
S0003,2.7234231517060137E-6,2
S0003,2.465411297875039E-6,4
S0003,2.590604241728985E-6,1
S0003,2.493373173659677E-6,2
S0003,2.5502501709943373E-6,2
S0003,1.783522827036035E-6,6
S0003,2.5137090833212315E-6,2
S0003,2.365638241098037E-6,2
S0003,2.097140683847823E-6,3
S0003,2.7453478043098772E-6,2
S0003,3.3341359387295767E-6,1
S0003,1.6103498463243586E-6,7
S0003,8.253201836706569E-6,1
S0003,3.943577731399293E-6,1
S0003,1.967499259755412E-6,3
S0003,1.938584138205389E-6,3
S0003,2.643986004590566E-6,1
S0003,2.5168865692058496E-6,3
S0003,3.402451885248862E-6,2
S0003,2.566455349005889E-6,3
S0003,3.110440932452476E-6,1
S0003,2.3650027439211133E-6,1
S0003,2.1892877745017424E-6,2
S0003,2.1985024835671343E-6,7
S0003,7.315843500744285E-6,1
S0003,8.873447081383985E-6,1
S0003,4.8501144542807834E-6,1
S0003,2.281752613744124E-6,5
S0003,3.4361332356258116E-6,1
S0003,3.1609629580179003E-6,3
S0003,2.4314121989096275E-6,1
S0003,4.1088069973994245E-6,1
S0003,3.638856835064435E-6,2
S0003,2.6039496824443804E-6,2
S0003,2.576941052425128E-6,2
S0003,2.5105315974366134E-6,2
S0003,2.874035982636903E-6,1
S0003,3.0141631101485527E-6,2
S0003,7.408943837163589E-6,1
S0003,5.7004096770045375E-6,1
S0003,2.5283255183904737E-6,3
S0003,2.576623303836666E-6,1
S0003,3.013845361560091E-6,1
S0003,2.4126650321903817E-6,1
S0003,3.26200700914875E-6,1
S0003,2.090785712078587E-6,2
S0003,5.5729924930313585E-6,1
S0003,3.078030576429373E-6,1
S0003,1.4838859081165658E-7,5804
S0003,2.0812532544247334E-7,3668
S0003,3.724013456772195E-7,971
S0003,2.904222098540773E-7,1876
S0003,4.273718514811094E-7,696
S0003,1.359963958616467E-7,6068
S0003,4.267363543041858E-7,705
S0003,8.8334107592378E-8,5703
S0003,4.200636339464882E-7,671
S0003,3.193373314041003E-7,1519
S0003,2.1829328027325068E-7,3314
S0003,5.865638943004669E-7,250
S0003,1.320245385058743E-6,19
S0003,6.021335751350946E-7,289
S0003,1.0771677148854727E-7,6115
S0003,1.6650026035397867E-7,4950
S0003,1.0358603983854399E-7,6045
S0003,4.709034081003748E-7,510
S0003,1.7603271800783242E-7,4752
S0003,4.998185296503978E-7,438
S0003,1.2010896643855715E-7,6326
S0003,3.5492517331182097E-7,1122
S0003,5.049025070657865E-7,441
S0003,6.065820553735597E-7,274
S0003,3.117113652810173E-7,1451
S0003,3.3427151506180453E-7,1291
S0003,1.155969364823997E-6,40
S0003,2.402179328771143E-7,2790
S0003,4.661371792734479E-7,522
S0003,4.921925635273148E-7,436
S0003,6.844304595466986E-7,194
S0003,4.022697129926279E-7,780
S0003,2.357694526386492E-7,2986
S0003,1.0743079775893167E-6,50
S0003,8.159783751698802E-7,111
S0003,5.500228066273608E-7,348
S0003,3.1012262233870837E-7,1522
S0003,3.8352254627338217E-7,937
S0003,7.273265189890404E-7,145
S0003,7.060373635621004E-7,151
S0003,5.458920749773575E-7,343
S0003,5.554245326312113E-7,309
S0003,3.9241950675031234E-7,867
S0003,8.448934967199032E-7,106
S0003,5.986383406620149E-7,275
S0003,4.6931466515806587E-7,499
S0003,6.332729368043502E-7,245
S0003,1.6351342362243783E-6,11
S0003,4.804358657542286E-7,451
S0003,7.254200274582697E-7,150
S0003,8.652294063814579E-7,95
S0003,5.268271596696501E-7,396
S0003,1.5598278207589339E-6,14
S0003,6.561508351735992E-7,207
S0003,1.5468001286320003E-6,11
S0003,8.477532340160594E-7,110
S0003,8.25510832823734E-7,106
S0003,5.144349647196402E-7,384
S0003,2.376441693105738E-6,5
S0003,1.092101898543177E-6,37
S0003,6.720382645966887E-7,183
S0003,9.6849769763154E-7,62
S0003,5.439855834465868E-7,320
S0003,5.846574027696961E-7,248
S0003,6.386746628082006E-7,212
S0003,1.0361781469739016E-6,65
S0003,9.081254658237998E-7,88
S0003,7.238312845159607E-7,138
S0003,2.4056745632442223E-6,1
S0003,1.671993072485946E-6,10
S0003,1.4981845945973464E-6,14
S0003,1.116568539854735E-6,34
S0003,1.0469815989816026E-6,49
S0003,2.205175203924832E-6,3
S0003,1.1083070765547283E-6,49
S0003,2.0113485649631392E-6,3
S0003,1.466727484339629E-6,8
S0003,1.5734910100627908E-6,9
S0003,2.007535581901598E-6,7
S0003,1.590013936662804E-6,16
S0003,1.2096688762740397E-6,33
S0003,3.640127829418282E-6,1
S0003,1.3548799812010785E-6,18
S0003,1.1442126670509108E-6,37
S0003,1.824512394947606E-6,9
S0003,2.334816628017243E-6,4
S0003,2.5289610155673973E-6,2
S0003,2.665592908605968E-6,4
S0003,1.3453475235472246E-6,21
S0003,1.384430599928025E-6,24
S0003,1.7879713072745E-6,4
S0003,1.5782572388897178E-6,6
S0003,1.302133715516421E-6,24
S0003,1.5960511598435781E-6,8
S0003,1.0990923674893364E-6,48
S0003,4.495189280968962E-6,2
S0003,2.1660921275440317E-6,6
S0003,2.1006359183209026E-6,1
S0003,2.799365064348382E-6,3
S0003,1.5680892840589403E-6,13
S0003,1.9118932567745985E-6,6
S0003,1.3939630575818786E-6,18
S0003,1.8203816632976027E-6,8
S0003,2.2998642832864457E-6,1
S0003,3.975988087422395E-6,1
S0003,1.7015436912128928E-6,5
S0003,1.6824787759051853E-6,6
S0003,1.267181370785624E-6,29
S0003,2.3608720122711097E-6,1
S0003,3.1304590935255684E-6,1
S0003,2.279528373624891E-6,6
S0003,3.861598595576151E-6,1
S0003,2.148933703767095E-6,3
S0003,1.4616435069242404E-6,13
S0003,1.439083357143453E-6,15
S0003,1.344712026370301E-6,18
S0003,1.6344987390474548E-6,6
S0003,1.4050842581780414E-6,12
S0003,2.4221974898442356E-6,3
S0003,2.67480761767136E-6,6
S0003,3.946119720106987E-6,1
S0003,2.3278261590710835E-6,3
S0003,1.5950979140781926E-6,15
S0003,2.6233323463405493E-6,1
S0003,2.631593809640556E-6,3
S0003,1.6580121345936274E-6,10
S0003,3.287109147637232E-6,1
S0003,2.3526105489711032E-6,3
S0003,1.696777462385966E-6,5
S0003,3.1110764296293994E-6,1
S0003,1.8775764092207253E-6,7
S0003,1.5054928121319675E-6,15
S0003,6.166864604866447E-6,1
S0003,2.472084018232737E-6,4
S0003,1.9684525055207976E-6,4
S0003,2.52769002121355E-6,2
S0003,2.192783008974822E-6,2
S0003,2.106673141501677E-6,4
S0003,2.6290518209328616E-6,1
S0003,2.9522021353985037E-6,1
S0003,2.179437568259427E-6,5
S0003,1.716477874870597E-6,2
S0003,1.9865641750631195E-6,4
S0003,2.1050843985593678E-6,3
S0003,3.2521568029064347E-6,1
S0003,2.8320931689599464E-6,1
S0003,2.231230588178699E-6,3
S0003,1.7793920953860317E-6,5
S0003,4.92573861833469E-6,1
S0003,2.6122111457443868E-6,3
S0003,2.5232415409750854E-6,3
S0003,2.7974585728176112E-6,3
S0003,3.1075811951563197E-6,1
S0003,1.7962327705745066E-6,5
S0003,5.668634818158358E-6,1
S0003,2.4113940378365346E-6,4
S0003,2.726600637590632E-6,1
S0003,2.293827060105672E-6,2
S0003,3.2537455458487438E-6,2
S0003,2.6185661175136226E-6,2
S0003,2.640490770117486E-6,1
S0003,2.8457563582638036E-6,1
S0003,4.052247748653225E-6,1
S0003,3.0344990198101077E-6,1
S0003,3.4866552611912366E-6,1
S0003,2.342124845551864E-6,3
S0003,3.887653979830017E-6,1
S0003,2.9661830732908224E-6,1
S0003,2.826691442956096E-6,1
S0003,3.7456203607875966E-6,2
S0003,4.257195588211081E-6,1
S0003,2.493055425071215E-6,1
S0003,2.024058508501611E-6,2
S0003,2.441262405151943E-6,2
S0003,4.658829804026785E-6,1
S0003,2.6141176372751574E-6,2
S0003,2.4571498345750328E-6,1
S0003,6.7261021205592E-6,1
S0003,2.910259321721547E-6,2
S0003,2.646845741886722E-6,1
S0003,2.7008630019252266E-6,2
S0003,4.339174724034223E-6,1
S0003,2.7561512563175782E-6,1
S0003,3.00304190955239E-6,1
S0003,2.6935547843906052E-6,1
S0003,2.12319606810169E-6,2
S0003,2.6277808265790145E-6,1
S0003,2.8985026239484606E-6,1
S0003,2.315116215532612E-6,1
S0003,4.351566918984232E-6,1
S0003,3.435497738448888E-6,1
S0003,2.3036772663479873E-7,3041
S0003,1.366318930385703E-7,5990
S0003,2.567408594771274E-7,2483
S0003,4.931458092927002E-7,447
S0003,5.814799168850782E-8,2940
S0003,6.132547757312573E-8,3272
S0003,6.326374396274266E-7,236
S0003,8.083524090467972E-7,114
S0003,3.933727525156977E-7,843
S0003,2.49750390530968E-7,2577
S0003,4.712211566888366E-7,512
S0003,4.540627329118999E-7,551
S0003,5.188834449581053E-7,410
S0003,2.3132097240018412E-7,3054
S0003,4.4707226396574043E-7,616
S0003,3.6572862531952187E-7,1015
S0003,1.6071723604397407E-6,7
S0003,3.527009331925884E-7,1163
S0003,5.868816428889286E-7,284
S0003,3.806628089772261E-7,899
S0003,5.881526372427758E-7,281
S0003,5.255561653158029E-7,411
S0003,6.027690723120183E-7,253
S0003,1.0209262147277356E-6,41
S0003,8.823878301583947E-7,70
S0003,1.0126647514277292E-6,50
S0003,9.773946581084702E-7,54
S0003,5.497050580388991E-7,308
S0003,1.3942808061703404E-6,18
S0003,1.2779848227933248E-6,28
S0003,1.5807992275974121E-6,12
S0003,6.780754877774628E-7,166
S0003,9.087609630007233E-7,77
S0003,9.062189742930289E-7,72
S0003,2.5384934732212512E-6,2
S0003,1.3895145773434137E-6,17
S0003,9.249661410122747E-7,60
S0003,1.4203361904242074E-6,19
S0003,1.604948120320508E-6,12
S0003,1.7266458297013742E-6,6
S0003,1.020290717550812E-6,55
S0003,8.328190503583551E-7,104
S0003,1.3199276364702813E-6,18
S0003,1.3704496620357062E-6,18
S0003,1.911257759597675E-6,5
S0003,2.019610028263146E-6,3
S0003,1.5073993036627383E-6,15
S0003,9.691331948084636E-7,67
S0003,2.5095783516712283E-6,3
S0003,9.478440393815237E-7,69
S0003,3.970268612830083E-6,1
S0003,1.3027692126933447E-6,25
S0003,8.827055787468564E-7,78
S0003,1.085746926773941E-6,38
S0003,1.7924197875129651E-6,6
S0003,1.8705859402745657E-6,5
S0003,1.8295963723629947E-6,10
S0003,9.99001562123872E-7,68
S0003,1.9929191468323554E-6,7
S0003,3.0742175933678316E-6,1
S0003,1.1562871134124589E-6,32
S0003,1.2423969808856043E-6,26
S0003,9.138449404161119E-7,67
S0003,1.643395699524385E-6,6
S0003,2.4936909222481386E-6,5
S0003,1.6592831289474745E-6,8
S0003,1.1645485767124653E-6,29
S0003,1.7053566742744342E-6,9
S0003,1.2512939413625345E-6,25
S0003,1.1305494777470537E-6,35
S0003,1.0485703419239114E-6,41
S0003,2.19055876885559E-6,1
S0003,2.2712669103248848E-6,2
S0003,2.3796191789903555E-6,2
S0003,5.93141290081626E-6,1
S0003,1.3218341280010521E-6,29
S0003,1.3653656846203175E-6,23
S0003,1.7679531462014072E-6,10
S0003,4.647390854842161E-6,1
S0003,1.448298066208845E-6,16
S0003,1.478801930701177E-6,15
S0003,2.3319568907210867E-6,6
S0003,2.3634140009788042E-6,2
S0003,2.0173857881439135E-6,3
S0003,2.2614167040825693E-6,3
S0003,4.156787034257155E-6,1
S0003,1.5642763009973989E-6,6
S0003,2.411076289248073E-6,2
S0003,3.349387870975743E-6,1
S0003,2.5400822161635603E-6,5
S0003,1.5820702219512592E-6,12
S0003,2.134952765874776E-6,5
S0003,1.7352250415898426E-6,4
S0003,1.963368528105409E-6,4
S0003,3.1670001811986746E-6,1
S0003,2.133364022932467E-6,5
S0003,2.7024517448675356E-6,4
S0003,3.948979457403143E-6,1
S0003,2.069814305240109E-6,6
S0003,2.729460374886788E-6,2
S0003,1.9760784716438805E-6,4
S0003,2.7939633383445315E-6,1
S0003,2.619201614690546E-6,2
S0003,2.3932823682942127E-6,3
S0003,1.8642309685053299E-6,7
S0003,1.6869272561436503E-6,6
S0003,2.556922891352035E-6,1
S0003,2.1146168562132217E-6,3
S0003,2.9239225110254043E-6,2
S0003,1.753018962543703E-6,3
S0003,2.0507493899324016E-6,2
S0003,2.191829763209437E-6,4
S0003,2.5518389139366464E-6,2
S0003,3.3462103850911248E-6,1
S0003,3.7827969456376263E-6,1
S0003,2.7866551208099102E-6,1
S0003,3.4364509842142736E-6,2
S0003,1.924920948901532E-6,2
S0003,2.8003183101137674E-6,2
S0003,2.0555156187593284E-6,4
S0003,2.6716301317867417E-6,1
S0003,2.29350931151721E-6,2
S0003,2.356423532032645E-6,1
S0003,2.9369502031523375E-6,2
S0003,2.531503004275092E-6,1
S0003,1.9071270279476717E-6,7
S0003,2.9131190590177033E-6,1
S0003,2.381525670521126E-6,1
S0003,4.241943655964915E-6,1
S0003,3.001453166610081E-6,2
S0003,4.2120752886495066E-6,1
S0003,3.3192017550718725E-6,1
S0003,2.8794377086407532E-6,1
S0003,3.5092154109720237E-6,1
S0003,2.4247394785519297E-6,2
S0003,3.620427416933651E-6,1
S0003,3.297277102468009E-6,1
S0003,3.0980487375024658E-6,1
S0003,4.091648573622488E-6,1
S0003,4.389061252422724E-6,1
S0003,3.933409776568515E-6,1
S0003,2.567408594771274E-6,2
S0003,4.658194306849861E-6,1
S0003,4.428144328803524E-6,1
S0003,3.3118935375372516E-6,1
S0003,4.875216592769265E-6,1
S0003,2.8762602227561355E-6,1
S0003,3.4469366876335126E-6,1
S0003,1.0940083900739476E-6,40
S0003,1.2678168679625475E-7,6269
S0003,1.7571496941937062E-7,4737
S0003,6.037223180774036E-8,3295
S0003,1.0136179971931145E-7,6023
S0003,1.9414438755015454E-7,4098
S0003,1.5315481963858344E-7,5622
S0003,3.3681350376949884E-7,1282
S0003,1.8270543836553005E-7,4623
S0003,1.4203361904242074E-7,5888
S0003,7.438494455890536E-7,124
S0003,3.164775941079442E-7,1492
S0003,2.7803001490406744E-7,1977
S0003,1.331366585654906E-7,6103
S0003,1.9986386214246676E-7,3884
S0003,1.5379031681550703E-7,5508
S0003,2.4180667581942325E-7,2782
S0003,4.1466190794263773E-7,759
S0003,6.215162390312639E-7,245
S0003,2.751702776079113E-7,2047
S0003,7.136633296851834E-7,162
S0003,5.061735014196336E-7,438
S0003,3.6668187108490723E-7,1005
S0003,1.5569680834627778E-7,5453
S0003,6.313664452735794E-7,233
S0003,2.165456630367108E-6,5
S0003,9.821608869353972E-7,57
S0003,8.633229148506871E-7,100
S0003,5.430323376812015E-7,346
S0003,5.624150015773707E-7,321
S0003,8.442579995429797E-7,87
S0003,5.751249451158424E-7,304
S0003,9.596007371546099E-7,57
S0003,5.236496737850322E-7,393
S0003,1.1232412602124325E-6,45
S0003,1.0349071526200545E-6,52
S0003,1.052383324985453E-6,44
S0003,2.1924652603863603E-8,46
S0003,3.654108767310601E-8,709
S0003,4.810713629311521E-7,462
S0003,1.2509761927740727E-6,22
S0003,6.189742503235696E-7,244
S0003,8.293238158852755E-7,115
S0003,7.648208524275318E-7,134
S0003,1.3930098118164933E-6,18
S0003,7.536996518313692E-7,144
S0003,1.2204723282817407E-6,34
S0003,1.1845667377855583E-6,35
S0003,9.468907936161383E-7,56
S0003,7.743533100813856E-7,118
S0003,8.093056548121826E-7,102
S0003,8.719021267391555E-7,97
S0003,5.973673463081678E-7,277
S0003,1.035542649796978E-6,49
S0003,8.404450164814381E-7,95
S0003,2.227735353705619E-6,1
S0003,8.191558610544981E-7,116
S0003,7.943714711544784E-7,107
S0003,7.251022788698079E-7,170
S0003,1.0749434747662402E-6,45
S0003,2.3437135884941733E-6,5
S0003,1.1928282010855649E-6,29
S0003,1.7403090190052314E-6,5
S0003,1.8435773102553136E-6,5
S0003,1.3262826082395171E-6,23
S0003,8.807990872160857E-7,84
S0003,1.2744895883202451E-6,29
S0003,1.0781209606508581E-6,51
S0003,3.7081260273491053E-6,1
S0003,1.73300080147061E-6,9
S0003,1.2103043734509633E-6,33
S0003,1.440989848674224E-6,17
S0003,1.821334909062988E-6,7
S0003,1.3825241083972543E-6,15
S0003,2.288743082690283E-6,3
S0003,1.2220610712240496E-6,35
S0003,2.1727648479017295E-6,2
S0003,1.2131641107471194E-6,26
S0003,2.383114413463435E-6,2
S0003,2.1591016585978724E-6,5
S0003,1.5086702980165854E-6,18
S0003,1.242714729474066E-6,20
S0003,2.7072179736944624E-6,3
S0003,3.722424713829886E-6,1
S0003,1.6332277446936077E-6,15
S0003,2.0354974576862354E-6,2
S0003,1.0650932685239247E-6,44
S0003,1.331048837066444E-6,25
S0003,1.3644124388549322E-6,19
S0003,2.524830283917394E-6,2
S0003,1.7714483806744869E-6,7
S0003,2.6582846910713465E-6,1
S0003,2.971267050706211E-6,1
S0003,2.3856564021711298E-6,2
S0003,2.2550617323133335E-6,2
S0003,1.5347256822704522E-6,15
S0003,3.3166597663641783E-6,2
S0003,2.81143951070993E-6,4
S0003,1.8067184739937458E-6,5
S0003,2.13209302857862E-6,5
S0003,2.447617376921179E-6,3
S0003,2.4711307724673515E-6,4
S0003,2.077440271363192E-6,7
S0003,2.4256927243173153E-6,1
S0003,1.593191422547422E-6,13
S0003,3.7643675275068424E-6,1
S0003,1.8229236520052971E-6,4
S0003,2.9811172569485266E-6,1
S0003,3.4243765378527255E-6,2
S0003,2.6268275808136294E-6,3
S0003,2.5048121228443015E-6,2
S0003,2.4457108853904082E-6,2
S0003,1.8114847028206726E-6,12
S0003,1.4206539390126692E-6,16
S0003,2.317658204240306E-6,3
S0003,2.4009083344172956E-6,2
S0003,1.682796524493647E-6,7
S0003,1.8461192989630078E-6,8
S0003,2.6306405638751707E-6,1
S0003,3.4707678317681472E-6,1
S0003,2.5575583885289586E-6,2
S0003,2.3097144895287616E-6,4
