sampleid,norm_cnt,cnt_norm_cnt
S0004,6.31813632899946E-6,1
S0004,3.3379922444622605E-6,1
S0004,8.482925305062248E-6,1
S0004,3.0190071642709967E-6,3
S0004,3.611188151501823E-6,2
S0004,4.4850302710607615E-6,1
S0004,5.811377160589455E-6,1
S0004,3.197931244233527E-6,1
S0004,3.7804926572728196E-6,2
S0004,5.774053212726303E-6,1
S0004,8.498316623768701E-6,1
S0004,3.6781403878748987E-6,1
S0004,6.105736130850392E-6,1
S0004,4.002897212581083E-6,1
S0004,4.006360259290035E-6,1
S0004,5.4858507699479475E-6,1
S0004,5.32193322572421E-6,1
S0004,4.434623702297124E-6,1
S0004,8.12045974952525E-6,1
S0004,3.134057271601742E-6,2
S0004,3.8008861545588713E-6,1
S0004,5.595129132763773E-6,1
S0004,3.2795052333777343E-6,1
S0004,5.238050538774035E-6,1
S0004,5.747887970925331E-6,1
S0004,3.38609011541993E-8,3015
S0004,2.047045387958412E-7,2955
S0004,1.900827860247097E-7,3375
S0004,8.965443146509587E-8,8929
S0004,8.234355507953012E-8,9173
S0004,1.1081749468647044E-7,7531
S0004,1.7930886293019174E-7,3679
S0004,8.734573365912773E-8,9296
S0004,7.195441495267351E-8,9377
S0004,1.5121970629091277E-7,4971
S0004,1.0935531940935728E-6,74
S0004,3.5630902805441537E-7,1033
S0004,3.809351379847421E-7,875
S0004,2.8320026419875776E-7,1640
S0004,2.0778280253713207E-7,2789
S0004,2.2548281904955443E-7,2530
S0004,1.190133718976573E-6,63
S0004,8.419051332430462E-7,139
S0004,2.7819808561916015E-7,1697
S0004,4.0479168197974615E-7,751
S0004,4.2749387707176614E-7,665
S0004,5.186874404075074E-7,443
S0004,1.0004357159195248E-7,8409
S0004,3.370698796713476E-7,1169
S0004,4.559678166787065E-7,572
S0004,1.0708509990015528E-6,74
S0004,6.699071466984202E-7,267
S0004,4.498112891961248E-7,638
S0004,1.3932991259017688E-6,32
S0004,3.801655720494194E-7,898
S0004,6.110353526462329E-7,302
S0004,1.1708945705935053E-6,56
S0004,1.3344273318495815E-6,46
S0004,7.191593665590737E-7,216
S0004,4.863656711239535E-7,574
S0004,4.463482424871726E-7,656
S0004,5.002178579597624E-7,577
S0004,1.3021055625660277E-6,52
S0004,7.110789242381853E-7,230
S0004,3.497677176041723E-7,1023
S0004,1.1855163233646368E-6,57
S0004,5.540874734323522E-7,389
S0004,2.1705607205777072E-6,10
S0004,9.965878862429113E-7,99
S0004,4.172971284287403E-6,1
S0004,6.552853939272887E-7,285
S0004,1.5152753266504186E-6,26
S0004,6.218477540375169E-6,1
S0004,1.7226733462198895E-6,15
S0004,6.456658197357549E-7,272
S0004,8.015029216386038E-7,172
S0004,1.1616597793696328E-6,67
S0004,1.5191231563270321E-6,27
S0004,2.3814217868561303E-6,2
S0004,1.205140254715366E-6,44
S0004,9.754248230215366E-7,107
S0004,1.015827034625979E-6,87
S0004,7.032678299946598E-6,1
S0004,2.047814953893735E-6,9
S0004,2.0747497616300297E-6,11
S0004,7.441702594570618E-7,200
S0004,8.969290976186201E-7,131
S0004,1.4829535573668648E-6,28
S0004,9.288660839345126E-7,122
S0004,2.189799868960775E-6,7
S0004,2.3910413610476643E-6,8
S0004,7.988094408649744E-7,180
S0004,1.272092491088442E-6,50
S0004,1.8592712997396706E-6,17
S0004,1.5930014861180126E-6,24
S0004,1.3852186835808805E-8,47
S0004,1.5910775712797057E-6,24
S0004,4.801321870478396E-6,1
S0004,4.994482920244397E-6,2
S0004,1.1224119166681746E-6,59
S0004,8.984682294892655E-7,125
S0004,1.421388282541048E-6,46
S0004,1.1909032849118957E-6,55
S0004,1.5941558350209966E-6,20
S0004,2.1363150364558466E-6,9
S0004,2.4172066028486363E-6,5
S0004,1.4056121808669324E-6,34
S0004,1.3705969308097488E-6,35
S0004,2.486852319995342E-6,7
S0004,3.028241955494869E-6,4
S0004,1.591462354247367E-6,36
S0004,1.5095035821354984E-6,21
S0004,2.731574287427964E-6,7
S0004,2.1282345941349583E-6,8
S0004,2.5049371194754256E-6,5
S0004,1.7419124946029572E-6,23
S0004,1.7703864342098975E-6,23
S0004,1.763460340791993E-6,13
S0004,1.4102295764788686E-6,31
S0004,1.5002687909116257E-6,29
S0004,2.2386673058537674E-6,2
S0004,2.9266592520322714E-6,5
S0004,1.2682446614118284E-6,54
S0004,1.34250777417047E-6,39
S0004,2.114767190266811E-6,12
S0004,2.2475173141099783E-6,6
S0004,1.0820097050637322E-6,71
S0004,1.6561058928144748E-6,16
S0004,1.7542255495681206E-6,10
S0004,4.317649680128072E-6,2
S0004,5.880638094768499E-6,1
S0004,2.577661100363422E-6,6
S0004,5.339633242236633E-6,1
S0004,1.1885945871059277E-6,57
S0004,2.0428127753141374E-6,13
S0004,2.461071861162031E-6,6
S0004,1.8431104150978937E-6,25
S0004,1.4706405024017015E-6,29
S0004,2.973987557054618E-6,3
S0004,1.8804343629610452E-6,11
S0004,2.007027959321631E-6,12
S0004,1.8473430277421686E-6,14
S0004,3.3768553241960576E-6,3
S0004,1.491803565623076E-6,39
S0004,1.675729824165204E-6,17
S0004,1.9931757724858225E-6,9
S0004,2.7635112737438563E-6,5
S0004,3.698918668128612E-6,3
S0004,2.3664152511173372E-6,5
S0004,2.6703937955698083E-6,5
S0004,5.291920154246625E-6,1
S0004,2.4402935809083176E-6,3
S0004,1.7811603573044155E-6,13
S0004,5.971446875136579E-6,1
S0004,3.2391030217732923E-6,3
S0004,2.6476916004777885E-6,8
S0004,2.646152468607143E-6,3
S0004,4.748991386876452E-6,1
S0004,2.9228114223556576E-6,3
S0004,1.4579426644688766E-6,21
S0004,2.630761149900689E-6,3
S0004,3.832823140874764E-6,2
S0004,4.470793301257292E-6,3
S0004,8.526790563375642E-6,1
S0004,3.629657733949568E-6,6
S0004,2.7450416912961114E-6,5
S0004,2.9782201696988927E-6,3
S0004,5.6755487730049966E-6,1
S0004,3.326833538400081E-6,1
S0004,2.8566287519179047E-6,3
S0004,4.815943623249528E-6,1
S0004,2.6319154988036727E-6,5
S0004,3.738936096765393E-6,4
S0004,4.7089739582396704E-6,1
S0004,3.607725104792871E-6,1
S0004,2.0628214896325277E-6,4
S0004,3.2625747828006347E-6,4
S0004,3.967497179556239E-6,2
S0004,1.16935543872286E-5,1
S0004,3.289894373504591E-6,2
S0004,5.428133324798744E-6,1
S0004,7.707972408192277E-6,1
S0004,3.1863877552036863E-6,2
S0004,2.601902427326087E-6,5
S0004,2.5807393641047125E-6,2
S0004,2.1851824733488388E-6,7
S0004,3.388014030258237E-6,1
S0004,3.0055397604028494E-6,4
S0004,6.081494803887726E-6,2
S0004,2.167097673868755E-6,8
S0004,2.6065198229380234E-6,6
S0004,5.270372308057588E-6,1
S0004,2.8112243617338647E-6,4
S0004,2.719646015430462E-6,4
S0004,1.831566926068053E-6,11
S0004,2.846624394758709E-6,4
S0004,3.226020400872806E-6,1
S0004,4.490417232608021E-6,2
S0004,3.2483378129971647E-6,1
S0004,5.995303419131583E-6,1
S0004,3.809351379847421E-6,3
S0004,4.096399473722792E-6,1
S0004,3.822434000747907E-6,3
S0004,2.7700525841940996E-6,4
S0004,3.2948965520841885E-6,2
S0004,3.920168874533891E-6,1
S0004,3.3972488214821094E-6,5
S0004,7.867272556804077E-6,1
S0004,4.416154119849379E-6,2
S0004,2.9839919142138134E-6,3
S0004,7.3497394652995545E-6,1
S0004,2.8616309304975023E-6,1
S0004,3.8062731161061305E-6,1
S0004,4.16373649306353E-6,1
S0004,2.819304804054753E-6,2
S0004,3.910934083310019E-6,1
S0004,3.731240437412166E-6,1
S0004,3.4561206155342967E-6,2
S0004,6.072260012663854E-6,1
S0004,2.778133026514988E-6,3
S0004,4.667417397732245E-6,2
S0004,1.056690985791615E-5,1
S0004,5.1491656732442615E-6,1
S0004,3.339531376332906E-6,1
S0004,6.135749202327978E-6,1
S0004,5.272681005863557E-6,1
S0004,1.0010513686677829E-5,1
S0004,5.644766135592088E-6,1
S0004,5.923733787146571E-6,1
S0004,4.537745537630367E-6,1
S0004,6.1168948369125714E-6,1
S0004,4.698200035145153E-6,1
S0004,3.4549662666313125E-6,1
S0004,4.648178249349177E-6,1
S0004,4.5519825074338375E-6,1
S0004,4.17527998209337E-6,1
S0004,5.317315830112274E-6,1
S0004,3.178307312882798E-6,2
S0004,7.983861796005468E-6,1
S0004,7.259315467899136E-6,1
S0004,2.4837740562540508E-6,1
S0004,4.525432482665204E-6,1
S0004,4.104479916043681E-6,1
S0004,2.6280676691270593E-7,1877
S0004,1.3736751945510397E-7,5612
S0004,2.820459152957737E-7,1606
S0004,9.003921443275723E-8,9094
S0004,3.9555689075587364E-7,850
S0004,8.773051662678909E-8,9086
S0004,6.30659283996962E-7,319
S0004,1.6630319862323792E-6,27
S0004,3.2321769283553873E-8,2577
S0004,1.5930014861180124E-7,4683
S0004,1.1735880513671348E-7,7025
S0004,9.157834630340265E-7,112
S0004,2.924350554226303E-7,1478
S0004,2.204806404699568E-7,2457
S0004,5.348483250492844E-7,457
S0004,4.1364169023595737E-7,725
S0004,5.698635751064677E-7,386
S0004,5.044504706040373E-7,482
S0004,2.8858722574601676E-7,1575
S0004,1.0543053313921146E-6,87
S0004,6.171918801288145E-7,341
S0004,1.0000509329518635E-6,80
S0004,2.1447802617443963E-6,7
S0004,5.894875064571969E-7,325
S0004,3.9786558856184176E-7,796
S0004,1.2251489690337564E-6,52
S0004,3.43995973089252E-7,1078
S0004,7.45324608360046E-7,208
S0004,3.220633439325547E-7,1214
S0004,4.3980693203692953E-7,647
S0004,2.834696122761207E-6,4
S0004,4.6751130570854714E-7,554
S0004,2.0593584429235754E-6,8
S0004,1.3240381917227248E-6,43
S0004,8.584508008524845E-7,145
S0004,7.868811688674724E-7,182
S0004,4.840569733179854E-7,550
S0004,7.337811193302053E-7,209
S0004,5.302309294373481E-7,435
S0004,2.012030137901229E-6,11
S0004,5.515479058457872E-6,1
S0004,9.850443972130706E-7,88
S0004,5.3811898027440595E-6,1
S0004,9.781183037951662E-7,96
S0004,1.6568754587497975E-6,13
S0004,8.703790728499865E-7,131
S0004,2.2509803608189306E-6,9
S0004,1.3213447109490955E-6,37
S0004,1.0800857902254253E-6,82
S0004,7.664876715814205E-7,177
S0004,2.2975390999059548E-6,7
S0004,1.0402992313692413E-5,1
S0004,9.665748147653255E-7,97
S0004,5.883331575542129E-7,366
S0004,2.4110500753660545E-6,3
S0004,1.843495198065555E-6,17
S0004,9.315595647081421E-7,128
S0004,2.3198565120303134E-6,7
S0004,1.0023596307578315E-6,104
S0004,8.499855755639347E-7,145
S0004,1.6907363599039968E-6,20
S0004,2.1948020475403728E-6,15
S0004,2.0455062560877666E-6,8
S0004,1.27440118889441E-6,49
S0004,2.0420432093788148E-6,10
S0004,1.0673879522926006E-6,89
S0004,2.576121968492776E-6,5
S0004,1.7726951320158657E-6,22
S0004,2.1105345776225357E-6,12
S0004,1.6572602417174588E-6,29
S0004,1.5964645328269648E-6,31
S0004,1.0135183368200108E-6,82
S0004,3.1963921123628814E-6,4
S0004,3.108276812768431E-6,3
S0004,2.7942939111567647E-6,4
S0004,4.373443210438968E-6,2
S0004,8.252825090400757E-6,1
S0004,1.6095471537274508E-6,23
S0004,2.99438105434067E-6,5
S0004,1.030833570364772E-6,74
S0004,1.581457997088172E-6,25
S0004,1.3074925241132866E-6,60
S0004,2.2128868470204565E-6,4
S0004,2.6738568422787605E-6,5
S0004,4.085625550628275E-6,1
S0004,1.8727387036078181E-6,12
S0004,1.1262597463447882E-6,59
S0004,4.299180097680327E-6,2
S0004,2.953209276800905E-6,4
S0004,1.7392190138293277E-6,18
S0004,2.109765011687213E-6,9
S0004,1.641099357075682E-6,19
S0004,7.639096256980894E-6,1
S0004,1.423119805895524E-5,1
S0004,1.3690577989391035E-6,31
S0004,3.038631095621726E-6,3
S0004,2.407971811624764E-6,5
S0004,3.5846381267331896E-6,2
S0004,1.8234864837471646E-6,18
S0004,1.6341732636577775E-6,17
S0004,2.329091303254186E-6,9
S0004,2.6042111251320554E-6,5
S0004,1.353281697264988E-6,43
S0004,1.9273778850157308E-6,9
S0004,2.191723783799082E-6,11
S0004,2.083599769886241E-6,7
S0004,2.8477787436616934E-6,5
S0004,4.012516786772617E-6,4
S0004,7.640250605883879E-6,1
S0004,4.016749399416892E-6,1
S0004,4.736678331911288E-6,2
S0004,1.6006971454712397E-6,16
S0004,1.6226297746279368E-6,21
S0004,3.639662091108763E-6,2
S0004,2.4545305507117877E-6,5
S0004,2.0570497451176074E-6,9
S0004,1.1979832915168648E-5,1
S0004,9.118971550606469E-6,1
S0004,2.302926061453214E-6,3
S0004,4.226840899759992E-6,1
S0004,6.006462125193762E-6,1
S0004,4.046762470894477E-6,1
S0004,4.774771845709763E-6,1
S0004,2.2525194926895763E-6,8
S0004,2.7169525346568325E-6,4
S0004,2.5495719437241425E-6,6
S0004,3.690068659872401E-6,1
S0004,2.465689256773967E-6,4
S0004,4.945230700383743E-6,1
S0004,2.583817627846003E-6,6
S0004,2.286765176811437E-6,4
S0004,2.3202412949979745E-6,7
S0004,2.8423917821144343E-6,4
S0004,2.3741109104705643E-6,6
S0004,4.521584652988591E-6,2
S0004,8.85000825621118E-9,2
S0004,3.9998189488397924E-6,1
S0004,8.153935867711789E-6,1
S0004,3.92247757233986E-6,3
S0004,2.5668871772689036E-6,2
S0004,5.578198682186673E-6,1
S0004,3.877457965123481E-6,5
S0004,4.571606438784567E-6,1
S0004,2.692326424726506E-6,3
S0004,8.984682294892655E-6,1
S0004,3.4484249561810696E-6,2
S0004,2.081675855047934E-6,4
S0004,2.236358608047799E-6,8
S0004,4.75976530997097E-6,1
S0004,6.996123918018769E-6,2
S0004,3.0124658538207534E-6,3
S0004,2.82122871889306E-6,3
S0004,4.703202213724751E-6,3
S0004,2.5699654410101947E-6,4
S0004,3.1202050847659334E-6,2
S0004,2.765050405614502E-6,2
S0004,5.931429446499798E-6,1
S0004,4.3611301554738055E-6,2
S0004,4.013671135675601E-6,2
S0004,2.914346197067108E-6,4
S0004,2.687324246146908E-6,3
S0004,3.9925080724542264E-6,3
S0004,4.0456081219914936E-6,1
S0004,3.3295270191737107E-6,1
S0004,3.4072531786413045E-6,3
S0004,2.9505157960272754E-6,1
S0004,3.240257370676276E-6,2
S0004,3.8520622892578316E-6,2
S0004,2.944744051512355E-6,5
S0004,3.443422777601472E-6,4
S0004,3.833977489777748E-6,3
S0004,5.127617827055226E-6,1
S0004,4.1441125617128E-6,1
S0004,3.8759188332528356E-6,4
S0004,3.2806595822807185E-6,3
S0004,4.2106800151182155E-6,3
S0004,5.650537880107008E-6,1
S0004,4.915602411873819E-6,2
S0004,4.0694646659864976E-6,1
S0004,3.7277773907032136E-6,2
S0004,3.83166879197178E-6,3
S0004,3.4149488379945316E-6,1
S0004,5.200341807943222E-6,1
S0004,4.089473380304888E-6,2
S0004,3.0513289335545505E-6,3
S0004,3.2317921453877263E-6,1
S0004,4.029447237349716E-6,1
S0004,2.445295759487915E-6,1
S0004,5.405815912674386E-6,2
S0004,5.205728769490481E-6,1
S0004,2.4106652923983934E-6,6
S0004,2.222121638244329E-6,8
S0004,4.409228026431475E-6,1
S0004,4.1079429627526335E-6,3
S0004,8.597975412392993E-6,1
S0004,4.379214954953889E-6,2
S0004,3.5080663161685796E-6,2
S0004,5.865246776062045E-6,1
S0004,2.253289058624899E-6,5
S0004,2.779672158385633E-6,4
S0004,7.726441990640023E-6,1
S0004,3.9474884652378476E-6,2
S0004,2.62537418835343E-6,3
S0004,5.456607264405685E-6,1
S0004,5.65400092681596E-6,1
S0004,4.390758443983729E-6,1
S0004,2.5530349904330948E-6,3
S0004,3.6031077091809345E-6,3
S0004,3.378394456066703E-6,1
S0004,4.849804524403727E-6,1
S0004,5.0360779590485895E-5,1
S0004,4.323036641675331E-6,1
S0004,3.835901404616055E-6,1
S0004,2.900109227263638E-6,1
S0004,4.350741015346949E-6,1
S0004,5.380805019776398E-6,1
S0004,3.7774143935315285E-6,1
S0004,3.2556486893827303E-6,1
S0004,3.266037829509587E-6,1
S0004,1.039991404995112E-5,1
S0004,3.4157184039298543E-6,1
S0004,4.091397295143195E-6,1
S0004,2.785443902900554E-6,1
S0004,3.3083639559523363E-6,5
S0004,7.657181056460978E-6,1
S0004,4.452323718809546E-6,1
S0004,1.108059511974406E-5,1
S0004,1.4891100848494466E-7,5137
S0004,1.0581531610687281E-7,7944
S0004,1.8084799480083716E-7,3602
S0004,1.423696980347016E-7,5353
S0004,1.085087968805023E-7,7657
S0004,1.3313490681082908E-7,5994
S0004,4.548134677757224E-7,617
S0004,5.356178909846071E-7,440
S0004,1.7161320357696463E-7,4036
S0004,5.617831327855793E-7,398
S0004,3.0590245929077776E-7,1384
S0004,3.166763823852957E-7,1294
S0004,6.610571384422091E-7,261
S0004,3.0405550104600327E-6,3
S0004,4.882895859622603E-7,552
S0004,1.0658488204219553E-6,75
S0004,7.310876385565757E-7,190
S0004,2.5280240975351065E-7,1982
S0004,5.017569898304078E-7,482
S0004,3.2321769283553876E-7,1231
S0004,1.2963338180511073E-6,35
S0004,1.1724337024641508E-6,59
S0004,1.962393135072914E-6,12
S0004,7.026136989496355E-7,220
S0004,8.465225288549825E-7,145
S0004,3.7978078908175804E-7,906
S0004,1.2347685432252904E-6,60
S0004,1.9477713823017826E-6,18
S0004,5.875635916188901E-7,323
S0004,5.887179405218742E-7,366
S0004,8.673008091086957E-7,134
S0004,8.730725536236161E-7,142
S0004,4.771308799000811E-7,542
S0004,1.1093292957676884E-6,81
S0004,4.997176401018026E-6,1
S0004,1.0235226939792062E-6,70
S0004,1.337120812623211E-6,47
S0004,8.888486552977316E-7,133
S0004,8.776899492355523E-7,143
S0004,9.51953061994194E-7,105
S0004,1.1243358315064813E-6,76
S0004,2.5311023612763976E-6,8
S0004,3.0166984664650283E-6,2
S0004,1.3913752110634621E-6,37
S0004,1.531820994259857E-6,30
S0004,1.087396666610991E-6,75
S0004,2.3571804598934648E-6,5
S0004,1.4794905106579126E-6,16
S0004,9.408328342287807E-6,1
S0004,1.617242813080678E-6,25
S0004,7.426311275864164E-7,194
S0004,1.878125665155077E-6,19
S0004,2.4595327292913856E-6,10
S0004,2.710411224206589E-6,4
S0004,2.3829609187267756E-6,4
S0004,1.4167708869291117E-6,35
S0004,1.683425483518431E-6,14
S0004,2.063975838535512E-6,7
S0004,2.97745060376357E-6,3
S0004,4.5546759882074675E-6,1
S0004,3.179461661785782E-6,5
S0004,2.5707350069455174E-6,3
S0004,2.2044216217319068E-6,8
S0004,1.2955642521157846E-6,53
S0004,1.6899667939686741E-6,21
S0004,1.8708147887695112E-6,8
S0004,2.674241625246422E-6,4
S0004,1.6634167692000406E-6,22
S0004,1.6122406345010804E-6,23
S0004,1.0627705566806644E-6,81
S0004,1.80232342052579E-6,15
S0004,1.3763686753246693E-6,38
S0004,2.362952204408385E-6,7
S0004,1.8319517090357143E-6,17
S0004,1.798090807881515E-6,17
S0004,2.2983086658412774E-6,5
S0004,3.517301107392452E-6,2
S0004,1.6207058597896301E-6,18
S0004,2.7469656061344183E-6,2
S0004,1.6318645658518095E-6,18
S0004,1.947386599334121E-6,24
S0004,4.955235057542938E-6,1
S0004,1.7642299067273157E-6,16
S0004,3.669290379618688E-6,1
S0004,4.94715461522205E-6,1
S0004,2.9432049196417094E-6,4
S0004,1.919297442694842E-6,13
S0004,1.7919342803989335E-6,16
S0004,1.9319952806276668E-6,11
S0004,2.7234938451070754E-6,6
S0004,4.995637269147381E-6,1
S0004,4.887128472266878E-6,1
S0004,3.749710019859911E-6,5
S0004,3.182924708494734E-6,3
S0004,1.986249679067918E-6,8
S0004,2.0774432424036592E-6,10
S0004,2.1694063716747234E-6,5
S0004,2.8966461805546856E-6,3
S0004,1.8054016842670808E-6,17
S0004,3.214476911842965E-6,4
S0004,4.862502362336552E-6,3
S0004,3.6496664482679587E-6,2
S0004,2.547648028885836E-6,4
S0004,2.118999802911086E-6,6
S0004,3.643509920785377E-6,2
S0004,2.2782999515228868E-6,7
S0004,4.7262891917844315E-6,2
S0004,2.5615002157216445E-6,5
S0004,2.087832382530516E-6,10
S0004,3.046326754974953E-6,4
S0004,2.729650372589657E-6,6
S0004,2.396428322594923E-6,3
S0004,2.6600046554429516E-6,2
S0004,2.259830369075142E-6,1
S0004,3.447655390245747E-6,4
S0004,4.1979821771853904E-6,2
S0004,2.7488895209727247E-6,6
S0004,1.8658126101899137E-6,11
S0004,6.3562298427979345E-6,1
S0004,2.6500002982837565E-6,4
S0004,3.018237598335674E-6,1
S0004,1.7900103655606266E-6,25
S0004,2.518789306311234E-6,4
S0004,3.4788228106263165E-6,4
S0004,2.2163498937294088E-6,9
S0004,6.717925832399608E-6,1
S0004,1.0240998684306981E-5,1
S0004,2.1967259623786797E-6,7
S0004,2.7492743039403863E-6,1
S0004,2.277145602619903E-6,7
S0004,2.0820606380155957E-6,16
S0004,1.882358277799352E-6,9
S0004,9.205932501297934E-6,1
S0004,3.4707423683054283E-6,1
S0004,3.214092128875304E-6,2
S0004,2.77582432870902E-6,3
S0004,5.869479388706319E-6,1
S0004,2.234049910241831E-6,6
S0004,2.385654399500405E-6,7
S0004,4.7289826725580615E-6,1
S0004,3.0116962878854307E-6,2
S0004,2.6677003147961787E-6,4
S0004,4.216836542600797E-6,1
S0004,4.75707182919734E-6,1
S0004,3.2491073789324874E-6,3
S0004,4.83095015898832E-6,1
S0004,3.2529552086091007E-6,4
S0004,3.3479966016214556E-6,1
S0004,3.181000793656427E-6,7
S0004,3.2687313102832165E-6,4
S0004,7.315108998210033E-6,2
S0004,2.8612461475298407E-6,5
S0004,4.363438853279773E-6,1
S0004,3.936329759175669E-6,1
S0004,4.9463850492867275E-6,1
S0004,3.037861529686403E-6,3
S0004,3.2648834806066027E-6,1
S0004,2.7927547792861194E-6,1
S0004,2.457224031485417E-6,7
S0004,3.987505893874629E-6,2
S0004,5.303463643276465E-6,1
S0004,4.351895364249933E-6,1
S0004,3.6104185855665005E-6,2
S0004,1.56056428194416E-5,1
S0004,5.952207726753511E-6,1
S0004,5.410048525318661E-6,1
S0004,3.0317050022038214E-6,2
S0004,4.12410384739441E-6,1
S0004,2.9539788427362276E-6,3
S0004,4.429236740749865E-6,2
S0004,3.807042682041453E-6,4
S0004,3.0909615792236703E-6,2
S0004,3.25834217015636E-6,2
S0004,5.695942270291048E-6,1
S0004,4.391528009919052E-6,1
S0004,3.7966535419145965E-6,3
S0004,2.681937284599649E-6,3
S0004,5.048737318684648E-6,1
S0004,9.455271864342492E-6,1
S0004,2.8516265733383067E-6,2
S0004,4.5639107794313395E-6,1
S0004,5.378111539002768E-6,1
S0004,1.3844106393487915E-5,1
S0004,1.676114607132865E-5,1
S0004,4.916371977809141E-6,2
S0004,3.97365370703882E-6,1
S0004,2.8320026419875776E-6,3
S0004,3.3360683296239536E-6,2
S0004,5.502396437557386E-6,1
S0004,9.177073778723333E-6,1
S0004,8.139314114940657E-6,1
S0004,5.839466317228734E-6,1
S0004,4.490032449640359E-6,1
S0004,3.0697985160022954E-6,2
S0004,8.794984291835606E-6,1
S0004,3.819740519974278E-6,1
S0004,1.024907912662787E-5,1
S0004,7.085778349483865E-6,1
S0004,5.090293879192075E-6,1
S0004,4.228764814598299E-6,1
S0004,6.881073810688023E-6,1
S0004,2.8831787766865383E-6,1
S0004,4.500421589767216E-6,1
S0004,2.3971978885302457E-6,1
S0004,9.710767754869633E-6,1
S0004,3.141752930954969E-6,1
S0004,3.039015878589387E-6,1
S0004,4.930993730580273E-6,1
S0004,4.328808386190252E-6,1
S0004,7.699507182903726E-6,1
S0004,4.117562536944167E-6,1
S0004,4.8082479638963E-6,1
S0004,6.249644960755739E-6,1
S0004,3.4611227941138943E-6,1
S0004,9.273269520638672E-8,8733
S0004,8.42674699178369E-8,9167
S0004,4.809787095766946E-8,6497
S0004,1.396762172610721E-7,5588
S0004,1.9316104976600055E-7,3300
S0004,8.184333722157035E-7,162
S0004,1.7776973105954632E-7,3775
S0004,6.352766796088982E-7,284
S0004,1.2120663481332705E-7,6841
S0004,8.542181882082095E-8,9165
S0004,3.616959896016743E-7,1033
S0004,1.6276319532075346E-7,4409
S0004,5.848701108452606E-7,366
S0004,2.2182738085677156E-6,16
S0004,4.590460804199973E-7,622
S0004,3.920938440469214E-7,884
S0004,1.4121534913171753E-6,53
S0004,3.401481434126384E-7,1065
S0004,1.7430668435059413E-7,3942
S0004,2.9320462135795304E-7,1492
S0004,2.108610662784229E-7,2812
S0004,1.233229411354645E-6,64
S0004,5.133004788602484E-7,516
S0004,2.274067338878612E-7,2504
S0004,2.69348077362949E-7,1810
S0004,9.342530454817716E-7,116
S0004,3.2360247580320015E-7,1247
S0004,1.8731234865754795E-6,12
S0004,1.0477640209418715E-6,79
S0004,3.1552203348231165E-7,1270
S0004,7.430159105540778E-7,189
S0004,2.708872092335944E-7,1846
S0004,2.0539714813763168E-6,14
S0004,7.872659518351337E-7,189
S0004,1.4375491671828248E-6,31
S0004,5.85254893812922E-7,335
S0004,5.648613965268701E-7,381
S0004,6.006462125193762E-7,340
S0004,4.4211562984289764E-7,669
S0004,5.67939660268161E-7,405
S0004,7.97270308994329E-7,191
S0004,2.4606870781943694E-6,5
S0004,8.342094738898191E-7,126
S0004,1.9185278767595194E-6,19
S0004,1.8796647970257226E-6,13
S0004,1.3148034004988524E-6,34
S0004,6.379701603825277E-7,323
S0004,8.61144281626114E-7,132
S0004,3.0143897686590603E-6,4
S0004,1.3151881834665137E-6,32
S0004,8.018877046062652E-7,168
S0004,6.325831988352687E-7,303
S0004,7.891898666734405E-7,163
S0004,1.224764186066095E-6,42
S0004,7.949616111883608E-7,169
S0004,1.3098012219192548E-6,35
S0004,9.938944054692817E-7,87
S0004,1.704973329707467E-6,13
S0004,1.4621752771131515E-8,75
S0004,1.1605054304666488E-6,63
S0004,1.5818427800558332E-6,30
S0004,2.2721434240403054E-6,11
S0004,5.286917975667027E-7,454
S0004,1.36520996926249E-6,39
S0004,1.2001380761357684E-6,58
S0004,1.5876145245707535E-6,26
S0004,1.0231379110115448E-6,76
S0004,1.5195079392946935E-6,23
S0004,1.7057428956427897E-6,14
S0004,3.267192178412571E-6,1
S0004,2.3452521878959628E-6,9
S0004,1.7707712171775588E-6,16
S0004,1.4140774061554821E-6,31
S0004,1.5314362112921957E-6,24
S0004,1.642253705978666E-6,18
S0004,1.2440033344491628E-6,60
S0004,9.11935633357413E-7,124
S0004,1.2817120652799757E-6,50
S0004,1.2870990268272348E-6,52
S0004,1.5495210107722793E-6,23
S0004,1.0327574852030786E-6,74
S0004,1.1955206805238322E-6,69
S0004,1.2978729499217526E-6,45
S0004,8.998919264696125E-6,1
S0004,1.974321407070416E-6,10
S0004,1.2055250376830273E-6,51
S0004,1.958930088363962E-6,9
S0004,1.834645189809344E-6,18
S0004,1.4429361287300837E-6,31
S0004,1.4144621891231435E-6,24
S0004,1.814251692523292E-6,9
S0004,1.5953101839239806E-6,20
S0004,1.5726079888319606E-6,16
S0004,2.7115655731095734E-6,4
S0004,2.0889867314335E-6,12
S0004,1.4671774556927492E-6,37
S0004,2.1078410968489065E-6,15
S0004,3.1506029392111803E-6,5
S0004,1.5137361947797732E-6,19
S0004,2.1220780666523766E-6,6
S0004,2.1901846519284363E-6,6
S0004,2.419130517686943E-6,8
S0004,1.110098861703011E-6,74
S0004,3.142907279857953E-6,2
S0004,1.6299406510135026E-6,23
S0004,2.0355018989285714E-6,10
S0004,1.9958692532594517E-6,10
S0004,1.9631627010082368E-6,13
S0004,4.316495331225088E-6,1
S0004,1.8003995056874832E-6,24
S0004,3.512683711780516E-6,1
S0004,2.2090390173438428E-6,7
S0004,2.305234759259182E-6,16
