sampleid,norm_cnt,cnt_norm_cnt
S0002,2.1640011144388532E-6,2
S0002,5.6849246368847475E-6,1
S0002,1.4450463421195497E-6,9
S0002,3.4948586968633217E-6,2
S0002,2.782730426482311E-6,1
S0002,1.7218299661630624E-6,6
S0002,2.791108406133852E-6,1
S0002,2.0889095931176313E-6,3
S0002,2.988766666801697E-6,1
S0002,1.8205039487256598E-6,6
S0002,2.2431264778145213E-6,3
S0002,3.32326526177805E-6,2
S0002,4.709045155251511E-6,1
S0002,4.656915504086365E-6,1
S0002,2.7212919090376746E-6,1
S0002,4.525039898460252E-6,1
S0002,3.7328553780756244E-6,1
S0002,2.3746917878979844E-6,2
S0002,2.6663695979886816E-6,1
S0002,1.665356177400821E-6,4
S0002,5.706335029327575E-6,1
S0002,2.586313347985065E-6,2
S0002,3.1749439923915035E-6,1
S0002,5.08574394402822E-6,1
S0002,2.6514754119414972E-6,2
S0002,5.26881831419153E-6,1
S0002,6.450423740601503E-6,1
S0002,1.8990087210160283E-6,1
S0002,2.6598533915930384E-6,2
S0002,2.8128290941193294E-6,2
S0002,1.6427046027873946E-6,3
S0002,3.1656351261120133E-6,2
S0002,2.2474706154116164E-6,2
S0002,3.4756203732190414E-6,1
S0002,3.5730531736110403E-6,1
S0002,3.102334835411479E-6,1
S0002,3.508821996282557E-6,1
S0002,3.2357619187508406E-6,1
S0002,3.484618943955882E-6,1
S0002,2.9139854410231244E-6,1
S0002,2.4963276406166582E-6,1
S0002,3.7114449856327965E-6,1
S0002,1.961067829545964E-7,4222
S0002,3.61184011644225E-7,1181
S0002,2.9726312985839137E-7,1876
S0002,1.6321545543373053E-7,4945
S0002,8.238346657348947E-7,89
S0002,4.2758725777125604E-7,705
S0002,4.691668604863129E-7,554
S0002,2.0913919574588286E-7,3820
S0002,2.5847618702718167E-7,2537
S0002,6.981649709617752E-8,3408
S0002,5.19124442852911E-7,409
S0002,3.6863110466781726E-7,1075
S0002,1.6973166182937378E-7,5086
S0002,9.76500072718536E-7,59
S0002,7.195753634046029E-7,143
S0002,4.766139535099052E-7,516
S0002,3.906620881959444E-7,896
S0002,3.9997095447543474E-7,841
S0002,5.864585756078911E-8,2561
S0002,3.456692345117411E-7,1298
S0002,4.325519864536509E-7,671
S0002,2.671644622213726E-7,2348
S0002,3.2643091086746106E-7,1495
S0002,4.477564680434851E-7,587
S0002,4.7258011145545935E-7,540
S0002,5.743570494445537E-7,284
S0002,3.7576790214875984E-7,1048
S0002,5.144700097131659E-7,397
S0002,6.522412306496229E-7,182
S0002,4.821992732775994E-7,541
S0002,1.2942427083918063E-6,21
S0002,2.5807280282173704E-6,1
S0002,5.659790697930124E-7,293
S0002,7.437784157312778E-7,132
S0002,5.513951792884775E-7,327
S0002,5.697026163048085E-7,305
S0002,5.082640988601723E-7,429
S0002,4.635815407186187E-7,540
S0002,8.418318072085759E-7,89
S0002,4.5985799420682254E-7,555
S0002,1.0562460271795034E-6,38
S0002,4.921287306423891E-7,495
S0002,5.454995639781336E-7,357
S0002,1.1840877907511706E-6,23
S0002,1.3919858043264547E-6,11
S0002,9.485734738800651E-7,52
S0002,6.733413275498009E-7,192
S0002,6.016630571977254E-7,246
S0002,2.545664631897957E-6,3
S0002,6.177984254155086E-7,226
S0002,1.164539171564241E-6,24
S0002,9.538484981051096E-7,47
S0002,7.596034884064113E-7,118
S0002,3.9097238373859404E-8,662
S0002,1.008460513611453E-6,43
S0002,1.1462317345479099E-6,29
S0002,1.2421130572266605E-6,26
S0002,9.017188469399638E-7,60
S0002,8.151463905407037E-7,103
S0002,1.5871617006531022E-6,12
S0002,2.837652737531304E-6,2
S0002,7.928051114699269E-7,104
S0002,1.9554825097782697E-6,7
S0002,8.111125484862578E-7,84
S0002,1.7494462694588836E-6,7
S0002,1.024906177371886E-6,47
S0002,1.841604045625838E-6,3
S0002,1.494073037858199E-6,12
S0002,1.105583018460802E-6,31
S0002,2.179515891571337E-6,2
S0002,2.125524467150293E-6,2
S0002,2.4026183867364554E-6,1
S0002,1.1800539486967248E-6,29
S0002,1.6048485465841338E-6,8
S0002,1.3795739826204677E-6,21
S0002,2.1177670785840513E-6,7
S0002,1.770236070816412E-6,8
S0002,1.1390949370669673E-6,22
S0002,1.1580229651685976E-6,31
S0002,1.1729171512157822E-6,29
S0002,3.2065941377417706E-6,1
S0002,1.7990935562828321E-6,6
S0002,1.9700664002828045E-6,4
S0002,2.5773147772482243E-6,2
S0002,3.541403028260773E-6,1
S0002,1.7814067103518005E-6,6
S0002,1.8459481832229335E-6,3
S0002,1.093171196754815E-6,28
S0002,1.657598788834579E-6,8
S0002,3.285098910032139E-6,2
S0002,2.6387532946928605E-6,1
S0002,4.9203564197959415E-6,1
S0002,2.2695015989397438E-6,2
S0002,1.458389050453486E-6,11
S0002,1.6799400679053558E-6,9
S0002,2.209304263665706E-6,1
S0002,1.7177961241086165E-6,6
S0002,2.1599672723844076E-6,3
S0002,2.330009229756431E-6,3
S0002,2.8736470204786666E-6,1
S0002,1.6600811531757764E-6,10
S0002,1.7274152859307565E-6,2
S0002,2.008232752028715E-6,4
S0002,2.8038305233824888E-6,1
S0002,1.9073867006675697E-6,5
S0002,1.4894186047184537E-8,2
S0002,2.3613490795640486E-6,5
S0002,2.2366102714188777E-6,3
S0002,1.7559624758545268E-6,3
S0002,2.8314468266783103E-6,3
S0002,4.829750121342236E-6,1
S0002,3.25562083348042E-6,1
S0002,2.865269040827125E-6,3
S0002,3.873419258895928E-6,1
S0002,2.602448716202848E-6,3
S0002,2.9990064197091365E-6,1
S0002,4.4580160612479215E-6,1
S0002,2.4891908431357156E-6,2
S0002,2.9189501697055195E-6,2
S0002,4.207607558329631E-6,1
S0002,3.843941182344209E-6,1
S0002,2.6412356590340576E-6,2
S0002,2.7693877181483746E-6,1
S0002,2.0460888082319755E-6,3
S0002,3.124676114482256E-6,1
S0002,2.3926889293716657E-6,2
S0002,2.183239438083133E-6,2
S0002,2.6241694041883257E-6,1
S0002,2.6415459545767075E-6,1
S0002,2.313253270453348E-6,1
S0002,4.528453149429398E-6,1
S0002,2.8261718024532657E-6,1
S0002,3.82377197207198E-6,1
S0002,1.9837194041593903E-6,4
S0002,2.4575406977854485E-6,1
S0002,2.897229481720042E-6,2
S0002,3.489273377095627E-6,1
S0002,2.1494172239343184E-6,1
S0002,2.313563565995998E-6,2
S0002,4.359652374227974E-6,2
S0002,3.209076502082968E-6,1
S0002,2.7250154555494707E-6,1
S0002,2.6784711241520193E-6,1
S0002,2.089219888660281E-6,1
S0002,2.456920106700149E-6,1
S0002,1.9737899467946006E-6,1
S0002,5.016237742474692E-6,1
S0002,3.3086813712735146E-6,1
S0002,3.712065576718096E-6,1
S0002,2.3303195252990805E-6,1
S0002,2.9912490311428944E-6,1
S0002,4.465152858728864E-6,1
S0002,3.898242902307903E-6,1
S0002,3.423180426511246E-6,1
S0002,2.2775692830486354E-7,3311
S0002,1.0022546027584594E-7,5308
S0002,4.7226981591280966E-7,533
S0002,2.7399096415966554E-7,2359
S0002,8.036654554626655E-8,4398
S0002,1.8493614341920799E-7,4676
S0002,3.444280523411424E-7,1258
S0002,6.4541472871133E-8,3198
S0002,2.1906865311067256E-7,3540
S0002,1.2132555717602403E-7,5797
S0002,1.4832126938654602E-7,5507
S0002,4.145548449799696E-7,717
S0002,2.916778100906972E-7,1916
S0002,1.5089672239053834E-6,10
S0002,1.5918161337928473E-7,5246
S0002,4.685462694010135E-7,572
S0002,4.685462694010135E-8,1405
S0002,1.7615477956222211E-6,9
S0002,3.919032703665431E-7,889
S0002,6.6465305235561E-7,187
S0002,3.732855378075624E-7,1005
S0002,2.4730554749179326E-7,2770
S0002,3.667693314119192E-7,1092
S0002,1.3404767442466083E-7,5716
S0002,8.759643169000406E-7,65
S0002,7.993213178655701E-7,90
S0002,4.3037991765510315E-7,664
S0002,6.57826550417317E-8,3300
S0002,1.1446802568346616E-6,37
S0002,6.752031008056989E-7,177
S0002,4.3193139536835156E-7,714
S0002,3.729752422649128E-7,1051
S0002,4.372064195933961E-7,694
S0002,8.377979651541301E-7,79
S0002,8.219728924789966E-7,94
S0002,1.0581078004354014E-6,33
S0002,7.149209302648577E-7,134
S0002,5.939056686314833E-7,263
S0002,1.8152289245006154E-6,7
S0002,5.095052810307711E-7,431
S0002,1.1667112403627888E-6,15
S0002,1.04011065896172E-6,47
S0002,1.4878671270052053E-6,19
S0002,9.70914752950842E-7,52
S0002,8.343847141849837E-7,99
S0002,1.0584180959780512E-6,30
S0002,9.830162791141794E-7,44
S0002,1.1527479409435532E-6,32
S0002,1.6948342539525403E-6,9
S0002,2.05167412799967E-6,3
S0002,8.694481105043973E-7,83
S0002,2.257710368319056E-6,5
S0002,1.207670251992546E-6,23
S0002,1.0447650921014654E-6,38
S0002,2.0715330427292494E-6,4
S0002,1.6712517927111649E-6,5
S0002,1.459319937081435E-6,10
S0002,1.8822527617129457E-6,2
S0002,1.4320139293282632E-6,9
S0002,6.444838420833808E-7,222
S0002,1.2293909399780235E-6,21
S0002,2.023437233618549E-6,5
S0002,2.3582461241375515E-8,35
S0002,1.6147780039489235E-6,7
S0002,1.034525339194026E-6,30
S0002,1.1896731105188647E-6,31
S0002,1.3718165940542258E-6,13
S0002,3.5227852957017923E-6,1
S0002,1.8478099564788316E-6,5
S0002,1.6181912549180699E-6,9
S0002,1.815539220043265E-6,5
S0002,2.406962524333551E-6,2
S0002,2.4975688227872568E-6,1
S0002,1.0900682413283183E-6,28
S0002,2.9226737162173156E-6,4
S0002,1.3389252665333599E-6,17
S0002,1.7497565650015334E-6,9
S0002,1.6802503634480055E-6,4
S0002,1.2203923692411828E-6,18
S0002,1.6454972626712416E-6,7
S0002,3.6773124759413322E-6,2
S0002,1.8149186289579657E-6,6
S0002,1.002564898301109E-6,38
S0002,1.6532546512374835E-6,6
S0002,1.6216045058872164E-6,6
S0002,4.51666191880871E-6,1
S0002,1.1775715843555275E-6,22
S0002,2.323182727818138E-6,2
S0002,1.1971202035424571E-6,23
S0002,1.4946936289434982E-6,10
S0002,1.2715911337783798E-6,20
S0002,1.5465129845659944E-6,11
S0002,1.6231559836004647E-6,5
S0002,2.4268214390631304E-6,3
S0002,1.757824249110425E-6,4
S0002,1.4372889535533078E-6,14
S0002,1.267557291723934E-6,19
S0002,1.4059491037456902E-6,10
S0002,4.2017119430192875E-6,1
S0002,3.3021651648778715E-6,1
S0002,1.4816612161522117E-6,10
S0002,2.730600775317165E-6,2
S0002,1.736724152210247E-6,7
S0002,1.7227608527910114E-6,4
S0002,2.1174567830414014E-6,1
S0002,4.11203653119353E-6,1
S0002,3.104196608667377E-6,1
S0002,1.8056097626784753E-6,3
S0002,3.003971148391531E-6,2
S0002,2.2369205669615276E-6,1
S0002,1.4056388082030407E-6,11
S0002,3.483688057327933E-6,1
S0002,1.6194324370886686E-6,12
S0002,1.8794601018290987E-6,5
S0002,1.874185077604054E-6,2
S0002,3.041827204594792E-6,2
S0002,2.5363557656184665E-6,1
S0002,2.212096923549553E-6,2
S0002,3.1761851745621025E-6,3
S0002,2.8159320495458265E-6,1
S0002,1.892802810163035E-8,7
S0002,1.148093507803808E-8,2
S0002,2.410686070845347E-6,3
S0002,2.1928585999052733E-6,3
S0002,3.3080607801882156E-6,1
S0002,2.2375411580468267E-6,2
S0002,2.6533371851973953E-6,1
S0002,3.3487094962753233E-6,1
S0002,2.4206155282101368E-6,1
S0002,3.6006694769068618E-6,1
S0002,3.904759108703546E-6,2
S0002,2.6694725534151786E-6,1
S0002,2.645579796631153E-6,1
S0002,2.002337136718371E-6,1
S0002,4.579031322881296E-6,2
S0002,2.7687671270630755E-6,1
S0002,2.8689925873389215E-6,1
S0002,3.3636036823225077E-6,1
S0002,2.555594089262747E-6,1
S0002,2.6775402375240702E-6,1
S0002,2.0858066376911342E-6,2
S0002,2.5344939923625685E-6,1
S0002,2.5279777859669253E-6,1
S0002,3.784364438155471E-6,1
S0002,3.4427290456981757E-6,1
S0002,6.211185877218602E-6,1
S0002,2.03212550881274E-6,2
S0002,2.518358624144785E-6,1
S0002,3.6596256300103004E-6,1
S0002,2.0063709787728167E-6,1
S0002,2.202788057270063E-6,1
S0002,4.085971705610958E-6,1
S0002,4.268425484688968E-6,1
S0002,3.8135322191645405E-6,1
S0002,2.349247553400711E-6,1
S0002,5.169213445000983E-6,1
S0002,1.4770067830124666E-7,5576
S0002,2.3085988373136032E-7,3223
S0002,1.8679791667510605E-7,4514
S0002,6.330029070053428E-8,3030
S0002,2.3427313470050676E-7,3114
S0002,2.6282032462427713E-7,2478
S0002,1.9517589632664737E-7,4203
S0002,4.0059154556073407E-7,841
S0002,3.276720930380598E-7,1479
S0002,1.7810964148091507E-7,4770
S0002,2.2310249516511836E-7,3438
S0002,9.557102713610077E-8,5203
S0002,3.953165213356896E-7,894
S0002,4.939905038982871E-7,428
S0002,4.458946947875871E-7,590
S0002,2.5382175388743646E-7,2742
S0002,3.4628982559704045E-7,1287
S0002,4.471358769581858E-7,556
S0002,5.721849806460059E-7,281
S0002,7.540181686387172E-8,4208
S0002,6.441735465407312E-7,215
S0002,7.428475291033287E-7,121
S0002,4.375167151360457E-8,1108
S0002,8.51450969030716E-7,82
S0002,6.38588226773037E-7,211
S0002,5.306053779309491E-8,1998
S0002,6.267969961523492E-7,221
S0002,6.590677325879157E-7,179
S0002,4.2200193800356184E-8,1006
S0002,9.318175145769826E-7,76
S0002,5.340186289000956E-7,337
S0002,3.7800203005583753E-6,1
S0002,9.17854215157747E-7,60
S0002,1.4214638808781742E-6,10
S0002,4.840610465334974E-7,509
S0002,9.73707412834689E-7,54
S0002,5.126082364572678E-7,385
S0002,5.45189268435484E-7,338
S0002,7.713947190270991E-7,138
S0002,6.736516230924506E-7,148
S0002,5.880100533211395E-7,253
S0002,8.548642199998624E-7,101
S0002,6.426220688274828E-7,195
S0002,8.309714632158372E-7,77
S0002,8.629319041087541E-7,79
S0002,8.933408672884224E-7,65
S0002,1.0444547965588156E-6,40
S0002,8.412112161232767E-7,87
S0002,6.435529554554318E-7,201
S0002,2.414409617357143E-6,2
S0002,9.768103682611858E-7,51
S0002,1.0162179021776948E-6,40
S0002,2.0097842297419633E-6,4
S0002,7.468813711577746E-7,115
S0002,1.7416888808926417E-6,8
S0002,2.3480063712301123E-6,1
S0002,2.420305232667487E-8,47
S0002,1.1772612888128777E-6,26
S0002,2.5326322191066704E-6,2
S0002,6.407602955715848E-7,204
S0002,9.656397287257974E-7,50
S0002,2.891644161952348E-6,1
S0002,1.842534932253787E-6,4
S0002,1.4149476744825309E-6,12
S0002,1.3901240310705566E-6,15
S0002,1.05965927814865E-6,34
S0002,9.085453488782567E-7,49
S0002,1.539996778170351E-6,7
S0002,2.017851913850855E-6,3
S0002,9.733971172920395E-7,42
S0002,1.257938129901794E-6,18
S0002,2.1003905281956695E-6,3
S0002,1.157712669625948E-6,17
S0002,1.0218032219453892E-6,46
S0002,1.474524418671269E-6,11
S0002,6.475867975098776E-7,209
S0002,1.979995857647594E-6,3
S0002,1.7624786822501701E-6,3
S0002,1.2160482316440875E-6,21
S0002,1.661632630889025E-6,5
S0002,2.8547189923770362E-8,126
S0002,1.2830720688564178E-6,22
S0002,1.097205038809261E-6,40
S0002,1.0723813953972867E-6,31
S0002,1.1108580426858467E-6,30
S0002,1.1521273498582538E-6,26
S0002,2.852546923578488E-6,2
S0002,2.877060271447813E-6,3
S0002,1.5430997335968479E-6,5
S0002,1.1487140988891074E-6,19
S0002,3.3459168363914763E-6,2
S0002,2.1878938712228782E-6,3
S0002,2.438612669683818E-6,2
S0002,1.359094476805589E-6,14
S0002,1.2027055233101512E-6,24
S0002,1.2992074370742011E-6,8
S0002,1.314722214206685E-6,21
S0002,1.7907155766312907E-6,7
S0002,3.955337282155444E-6,1
S0002,1.8003347384534309E-6,3
S0002,1.6790091812774068E-6,5
S0002,1.6020558867002868E-6,7
S0002,1.7243123305042597E-6,8
S0002,2.4078934109615E-6,3
S0002,1.2123246851322914E-6,18
S0002,2.065016836333606E-6,4
S0002,1.3739886628527736E-6,13
S0002,1.9654119671430594E-6,5
S0002,1.6622532219743242E-6,5
S0002,2.765353876093929E-6,1
S0002,1.990856201640333E-6,4
S0002,2.688090285974159E-6,4
S0002,1.3910549176985057E-6,12
S0002,1.7435506541485398E-6,6
S0002,2.8444792394695966E-6,2
S0002,2.6219973353897777E-6,2
S0002,2.5962428053498546E-6,2
S0002,1.8388113857419909E-6,2
S0002,1.6461178537565409E-6,8
S0002,1.7873023256621444E-6,4
S0002,2.2145792878907507E-6,3
S0002,1.8729438954334555E-6,3
S0002,2.0768080669542936E-6,5
S0002,3.786226211411369E-6,1
S0002,2.0104048208272627E-6,2
S0002,2.8795426357890102E-6,1
S0002,2.873957316021316E-6,2
S0002,2.412547844101245E-6,2
S0002,2.4702628150340852E-6,1
S0002,2.5366660611611165E-6,2
S0002,4.300075630039236E-6,1
S0002,2.7696980136910245E-6,1
S0002,2.7184992491538276E-6,1
S0002,3.3698095931755013E-6,1
S0002,2.833929191019508E-6,1
S0002,2.281913420645731E-6,2
S0002,4.987690552550921E-6,1
S0002,3.2655502908452097E-6,2
S0002,2.246229433241018E-6,1
S0002,5.0938116281371114E-6,1
S0002,2.7706289003189736E-6,1
S0002,3.1417423693279883E-6,1
S0002,2.5462852229832562E-6,1
S0002,3.4504864342644174E-6,1
S0002,3.065099370293518E-6,1
S0002,1.925383842141251E-6,1
S0002,2.834860077647457E-6,1
S0002,4.185886870344154E-6,1
S0002,3.0610655282390718E-6,1
S0002,1.0270782461704336E-7,5494
S0002,2.296187015607616E-7,3190
S0002,1.514242248130428E-7,5354
S0002,2.674747577640223E-7,2420
S0002,1.0425930233029175E-7,5501
S0002,2.4389229652264676E-7,2939
S0002,3.307750484645566E-7,1402
S0002,3.742164244355115E-7,1078
S0002,4.44032921531689E-7,640
S0002,1.359094476805589E-7,5645
S0002,1.5856102229398538E-7,5286
S0002,7.074738372412655E-8,3665
S0002,2.1999953973862158E-7,3487
S0002,2.516496850888887E-7,2741
S0002,3.487721899382379E-7,1259
S0002,2.8454101260975456E-7,2090
S0002,2.0045092055169188E-7,4033
S0002,1.2225644380397307E-7,5749
S0002,1.5607865795278795E-7,5287
S0002,4.843713420761471E-7,509
S0002,3.711134690090147E-7,1054
S0002,2.7088800873316873E-7,2243
S0002,5.520157703737769E-7,299
S0002,6.615500969291132E-7,171
S0002,3.825944040870528E-7,998
S0002,6.711692587512532E-7,171
S0002,6.652736434409092E-7,194
S0002,4.359652374227974E-7,677
S0002,6.252455184391008E-7,221
S0002,5.988703973138782E-8,2627
S0002,8.337641230996844E-7,87
S0002,9.234395349254413E-7,71
S0002,7.561902374372649E-7,119
S0002,3.8942090602534567E-7,910
S0002,6.755133963483487E-7,159
S0002,8.440038760071237E-7,74
S0002,8.703789971323464E-7,76
S0002,3.444280523411424E-8,381
S0002,6.255558139817505E-7,174
S0002,8.123537306568566E-7,94
S0002,1.4543552083990401E-6,12
S0002,9.358513566314284E-7,70
S0002,9.023394380252631E-7,78
S0002,1.5350320494879562E-6,9
S0002,2.2030983528127126E-8,24
S0002,1.2988971415315514E-6,13
S0002,8.005625000361689E-7,104
S0002,9.116483043047535E-7,75
S0002,1.5700954458073699E-6,10
S0002,7.211268411178513E-7,138
S0002,1.0519018895824078E-6,46
S0002,1.0916197190415666E-6,38
S0002,9.420572674844219E-7,72
S0002,1.6144677084062738E-6,11
S0002,3.3533639294150684E-6,2
S0002,1.4152579700251806E-6,10
S0002,1.4279800872738174E-6,15
S0002,6.748928052630493E-7,196
S0002,1.9104896560940663E-6,4
S0002,1.16547005819219E-6,31
S0002,2.8503748547799406E-6,1
S0002,1.9970621124933265E-6,2
S0002,1.2498704457929024E-6,19
S0002,1.700109278177585E-6,7
S0002,1.1719862645878331E-6,25
S0002,1.0975153343519104E-6,30
S0002,1.00163401167316E-6,46
S0002,1.7966111919416346E-6,6
S0002,1.5126907704171795E-6,10
S0002,1.3035515746712967E-6,15
S0002,1.0230444041159877E-6,46
S0002,1.643945784957993E-6,4
S0002,7.949461507142096E-6,1
S0002,8.34074418642334E-7,71
S0002,1.3131707364934366E-6,21
S0002,1.8273304506639527E-6,5
S0002,1.715313759767419E-6,5
S0002,2.1373156977709808E-6,1
S0002,1.6448766715859421E-6,7
S0002,9.138203731033012E-7,64
S0002,1.268488178351883E-6,24
S0002,1.4192918120796265E-6,12
S0002,2.1503481105622675E-6,6
S0002,1.196189316914508E-6,19
S0002,1.8844248305114935E-6,8
S0002,1.4338757025841612E-6,13
S0002,1.1502655766023557E-6,31
S0002,1.5052436773935871E-6,8
S0002,1.1791230620687758E-6,34
S0002,1.199292272341005E-6,30
S0002,1.7475844962029856E-6,8
S0002,1.7783037549253037E-6,6
S0002,1.3144119186640354E-6,10
S0002,6.721932340419971E-6,1
S0002,8.027345688347165E-7,122
S0002,1.1753995155569797E-6,24
S0002,1.3575429990923405E-6,12
S0002,1.6088823886385796E-6,8
S0002,1.3054133479271947E-6,15
S0002,1.6042279554988343E-6,16
S0002,2.2927737646384697E-6,1
S0002,3.30371664259112E-6,1
S0002,4.349412621320534E-6,1
S0002,1.9331412307074928E-6,2
S0002,2.0271607801303455E-6,5
S0002,1.8850454215967928E-6,6
S0002,1.4133961967692826E-6,15
S0002,2.2459191376983683E-6,3
S0002,1.3935372820397032E-6,17
S0002,1.4410125000651039E-6,11
S0002,1.8158495155859147E-6,3
S0002,1.684594501045101E-6,10
S0002,2.0926331396294273E-6,5
S0002,3.2174544817345093E-6,1
S0002,2.0740154070704465E-6,3
S0002,1.7882332122900934E-6,4
S0002,1.8807012839996974E-6,3
S0002,1.5437203246821472E-6,9
S0002,1.1574023740832983E-6,27
S0002,1.3684033430850792E-6,15
S0002,1.7137622820541707E-6,8
S0002,2.1165258964134523E-6,2
S0002,2.2273014051393875E-6,1
S0002,1.4487698886313458E-6,5
S0002,1.6678385417420183E-6,6
S0002,1.8617732558980672E-8,5
S0002,1.4140167878545819E-6,18
S0002,4.6714993945909E-6,1
S0002,2.1965821464170694E-6,4
S0002,4.273079917828714E-6,1
S0002,3.460415891629207E-6,2
S0002,3.4687938712807487E-6,1
S0002,2.847271899353444E-6,2
S0002,1.9092484739234678E-6,2
S0002,2.543802858642059E-6,3
S0002,1.7544109981412785E-6,4
S0002,1.2725220204063288E-6,13
S0002,2.2341279070776803E-8,26
S0002,2.482364341197423E-6,3
S0002,1.750997747172132E-6,3
S0002,1.7193476018218648E-6,7
S0002,2.0166107316802564E-6,3
S0002,1.8304334060904495E-6,5
S0002,2.490432025306314E-6,1
S0002,2.635340043723714E-6,1
S0002,2.4960173450740087E-6,2
S0002,1.8859763082247418E-6,5
S0002,1.8381907946566916E-6,2
S0002,1.7295873547293043E-6,8
S0002,2.6685416667872296E-6,1
S0002,1.7202784884498138E-6,2
S0002,4.075421657160869E-6,1
S0002,2.180757073741936E-6,4
S0002,2.8556498790049852E-6,2
S0002,2.221095494286394E-6,3
S0002,2.454437742358952E-6,3
S0002,2.5248748305404288E-6,5
S0002,1.6178809593754203E-6,4
S0002,2.862786676485928E-6,2
S0002,3.692516957531166E-6,1
S0002,4.6106814682315634E-6,1
S0002,2.6539577762826948E-6,1
S0002,2.5391484255023136E-6,2
S0002,5.655756855875678E-6,1
S0002,2.585382461357116E-6,1
S0002,6.628533382082418E-6,1
S0002,2.0619138809071092E-6,3
S0002,2.6731960999269747E-6,2
S0002,2.65861220942244E-6,1
S0002,2.3082885417709535E-6,3
S0002,2.7880054507073554E-6,2
S0002,1.808712718104972E-6,3
S0002,3.1085407462644727E-6,1
S0002,2.698640334424248E-6,3
S0002,2.8727161338507176E-6,2
S0002,2.182618846997834E-6,1
S0002,2.6676107801592805E-6,1
S0002,2.3228724322754883E-6,2
S0002,3.359259544725412E-6,1
S0002,2.584141279186517E-6,1
S0002,3.191079360609287E-6,2
S0002,2.5096703489505945E-6,2
S0002,2.7020535853933947E-6,1
S0002,2.534183696819919E-6,2
S0002,3.4889630815529776E-6,1
S0002,2.2465397287836674E-6,1
S0002,2.62975472395602E-6,1
S0002,2.478330499142977E-6,2
S0002,2.235369089248279E-6,1
S0002,2.628823837328071E-6,1
S0002,4.2746313955419615E-6,1
S0002,2.703605063106643E-6,1
S0002,2.921432534046717E-6,1
S0002,3.4079759449214116E-6,1
S0002,2.3824491764642265E-6,2
S0002,5.658549515759525E-6,1
S0002,3.2096970931682676E-6,1
S0002,3.0545493218434286E-6,1
S0002,2.832688008848909E-6,1
S0002,2.3362151406094246E-6,2
S0002,2.6992609255095477E-6,1
S0002,2.5124630088344415E-6,1
S0002,2.5894163034115615E-6,1
S0002,2.6393738857781595E-6,1
S0002,3.0173138567254674E-6,1
S0002,3.5314735708959834E-6,1
S0002,1.7562727713971765E-7,4834
S0002,3.630457849001231E-7,1147
S0002,1.5049333818509375E-7,5639
S0002,1.191534883774763E-7,5829
S0002,1.0953432655533628E-7,5695
S0002,2.9322928780394554E-7,1874
S0002,2.491673207476913E-7,2772
S0002,3.1712204458797075E-7,1560
S0002,7.633270349182075E-8,4123
S0002,1.4031564438618431E-6,11
S0002,8.098713663156591E-8,4424
S0002,3.878694283120973E-7,935
S0002,1.874185077604054E-7,4519
S0002,3.320162306351553E-7,1461
S0002,2.1348333334297835E-7,3623
S0002,1.3541297481231942E-6,15
S0002,3.6180460272952437E-7,1130
S0002,1.861773255898067E-7,4469
S0002,6.717898498365525E-7,167
S0002,5.122979409146181E-7,437
S0002,3.844561773429508E-7,938
S0002,7.565005329799145E-7,104
S0002,7.360210271650359E-7,138
S0002,4.496182412993832E-7,609
S0002,4.955419816115355E-7,431
S0002,4.018327277313328E-7,825
S0002,3.51564849822085E-7,1283
S0002,3.537369186206327E-7,1223
S0002,3.4660012113969014E-7,1290
S0002,7.372622093356345E-7,131
S0002,3.2394854652626364E-7,1467
S0002,4.8095809110700064E-8,1540
S0002,5.703232073901079E-7,305
S0002,6.146954699890118E-7,237
S0002,3.2550002423951204E-7,1499
S0002,1.0124943556658988E-6,54
S0002,3.5901194284567726E-7,1167
S0002,5.243994670779555E-7,367
S0002,4.260357800580077E-7,684
S0002,2.7926598838471006E-8,119
S0002,9.808442103156316E-7,56
S0002,8.731716570161934E-7,85
S0002,7.865992006169333E-7,85
S0002,6.662045300688584E-7,180
S0002,9.35230765546129E-7,60
S0002,7.788418120506913E-7,104
S0002,7.071635416986158E-7,149
S0002,1.1763304021849287E-6,29
S0002,1.6079515020106306E-6,12
S0002,7.338489583664881E-7,123
S0002,5.402245397530892E-7,370
S0002,1.5269643653790646E-6,8
S0002,9.091659399635561E-7,69
S0002,2.5810383237600204E-6,3
S0002,2.9056074613715832E-6,1
S0002,1.3125501454081374E-6,16
S0002,9.029600291105625E-7,75
S0002,1.0134252422938478E-6,39
S0002,1.495934811114097E-6,12
S0002,1.9443118702428814E-6,2
S0002,1.1620568072230434E-6,36
S0002,9.187851017856961E-7,51
S0002,3.7108243945474974E-6,1
S0002,2.116215600870803E-6,2
S0002,1.6656664729434707E-6,11
S0002,1.306033939012494E-6,23
S0002,1.903352858613124E-6,4
S0002,1.5471335756512937E-6,17
S0002,1.2008437500542532E-6,23
S0002,1.2483189680796539E-6,19
S0002,1.4670773256476769E-6,18
S0002,1.2961044816477043E-6,24
S0002,1.2107732074190429E-6,17
S0002,2.033056395440689E-6,8
S0002,9.99772238417262E-7,41
S0002,1.4642846657638298E-6,6
S0002,1.6585296754625281E-6,6
S0002,9.61295591128702E-7,43
S0002,1.1766406977275785E-6,33
S0002,1.1511964632303047E-6,32
S0002,1.9107999516367163E-6,7
S0002,1.2253570979235777E-6,29
S0002,1.0236649952012872E-6,43
S0002,1.0919300145842163E-6,40
